,log10_var,log10_left_bound,log10_right_bound
beta,0.7307822756663892,0.653445668250056,0.7966220691420354
gammam,-1.6861327796308465,-1.8016093907961042,-1.406208392387444
gammamRNA,-0.6478174818886375,-0.7167290790989314,-0.5737944309444214
gammad,-1.4609239012072235,-1.6585915480726956,-1.363697765796325
alphaass,-0.07109230975604729,-0.6324345867996974,0.0
alphadiss,2.0644579892269186,1.8320072807370114,2.6235905191030184
phi0,-0.8386319977650252,-0.9157540916634415,-0.7704015134729636
f1,-1.4634415574284698,-3.0,-1.1150680413980671
f2,1.0170333392987803,-3.0,2.0
f12,1.5877109650189114,1.5115477947012146,1.6746781833352347
kb1,-0.4881166390211256,-3.0,2.0
kb2,-1.8961962790440432,-1.978119211458743,-1.8086840579327026
ku1,-1.5199930570428493,-2.0,-0.5268305200949576
ku2,2.1702617153949575,2.084738770059709,2.2577731750993957
bcoop,-0.012780770091995148,-0.09581245845893957,0.07189843941962051
ucoop,-1.027334407733889,-1.1085877854006352,-0.9409302599515462
