,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.965E-01,5.242E+01,3.642E+02,4.096E-01,3.561E+01,6.009E+02,5.663E-01,2.624E+01,9.112E+02,7.856E-01,1.998E+01,1.328E+03,1.099E+00,1.535E+01,1.892E+03
gammam,1.890E+00,1.009E+01,2.770E+03,1.170E+00,1.468E+01,1.888E+03,7.562E-01,2.065E+01,1.235E+03,4.952E-01,2.963E+01,7.658E+02,3.254E-01,4.614E+01,4.299E+02
gammamRNA,1.887E+00,1.006E+01,3.101E+03,1.169E+00,1.463E+01,2.013E+03,7.572E-01,2.058E+01,1.275E+03,4.969E-01,2.951E+01,7.753E+02,3.273E-01,4.589E+01,4.308E+02
gammad,4.008E-01,3.637E+01,5.870E+02,4.003E-01,3.685E+01,5.493E+02,3.991E-01,3.788E+01,4.847E+02,3.968E-01,4.022E+01,3.872E+02,3.922E-01,4.633E+01,2.621E+02
alphaass,5.311E-01,2.781E+01,8.331E+02,7.333E-01,2.117E+01,1.196E+03,1.019E+00,1.633E+01,1.664E+03,1.440E+00,1.250E+01,2.256E+03,2.127E+00,9.171E+00,2.992E+03
alphadiss,1.870E+00,1.017E+01,2.749E+03,1.162E+00,1.475E+01,1.877E+03,7.535E-01,2.071E+01,1.231E+03,4.947E-01,2.966E+01,7.648E+02,3.259E-01,4.606E+01,4.308E+02
phi0,3.313E-01,4.520E+01,4.393E+02,5.012E-01,2.927E+01,7.838E+02,7.612E-01,2.049E+01,1.283E+03,1.171E+00,1.461E+01,2.016E+03,1.883E+00,1.008E+01,3.095E+03
f1,4.008E-01,3.642E+01,5.831E+02,4.008E-01,3.641E+01,5.831E+02,4.010E-01,3.637E+01,5.832E+02,4.021E-01,3.611E+01,5.835E+02,4.098E-01,3.430E+01,5.861E+02
f2,3.934E-01,3.826E+01,5.805E+02,3.937E-01,3.819E+01,5.806E+02,3.952E-01,3.781E+01,5.811E+02,4.024E-01,3.602E+01,5.837E+02,4.429E-01,2.775E+01,5.956E+02
f12,4.004E-01,4.767E+01,4.047E+02,4.010E-01,3.254E+01,6.848E+02,4.017E-01,2.421E+01,1.069E+03,4.025E-01,1.880E+01,1.605E+03,4.035E-01,1.499E+01,2.356E+03
kb1,4.008E-01,3.608E+01,5.845E+02,4.035E-01,1.482E+01,6.916E+02,4.090E-01,7.223E+00,7.412E+02,4.215E-01,3.750E+00,7.652E+02,4.534E-01,1.937E+00,7.770E+02
kb2,4.058E-01,1.044E+02,5.170E+02,4.042E-01,5.872E+01,5.637E+02,4.009E-01,3.688E+01,5.827E+02,3.940E-01,2.525E+01,5.910E+02,3.804E-01,1.885E+01,5.947E+02
ku1,4.535E-01,1.933E+00,7.770E+02,4.216E-01,3.738E+00,7.653E+02,4.091E-01,7.183E+00,7.415E+02,4.035E-01,1.469E+01,6.924E+02,4.008E-01,3.555E+01,5.867E+02
ku2,1.157E-01,1.180E+01,5.977E+02,1.644E-01,1.190E+01,5.976E+02,2.677E-01,1.255E+01,5.974E+02,3.654E-01,1.628E+01,5.959E+02,3.996E-01,3.326E+01,5.855E+02
bcoop,4.003E-01,4.708E+01,5.417E+02,4.021E-01,2.210E+01,6.510E+02,4.053E-01,1.209E+01,7.108E+02,4.107E-01,7.112E+00,7.452E+02,4.205E-01,4.323E+00,7.655E+02
ucoop,4.120E-01,6.496E+00,7.497E+02,4.068E-01,1.002E+01,7.248E+02,4.035E-01,1.606E+01,6.857E+02,4.014E-01,2.762E+01,6.228E+02,4.001E-01,5.457E+01,5.161E+02
