,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.697E-01,4.486E+01,2.735E+02,9.302E-01,3.065E+01,4.143E+02,1.296E+00,2.237E+01,5.795E+02,1.829E+00,1.657E+01,7.790E+02,2.684E+00,1.193E+01,1.022E+03
gammam,2.731E+00,1.236E+01,7.847E+02,1.789E+00,1.731E+01,6.789E+02,1.211E+00,2.357E+01,5.639E+02,8.238E-01,3.265E+01,4.414E+02,5.586E-01,4.846E+01,3.121E+02
gammamRNA,2.733E+00,1.175E+01,1.033E+03,1.845E+00,1.645E+01,7.845E+02,1.299E+00,2.232E+01,5.807E+02,9.268E-01,3.077E+01,4.126E+02,6.633E-01,4.546E+01,2.696E+02
gammad,1.444E+00,1.732E+01,2.396E+03,1.437E+00,1.755E+01,2.031E+03,1.419E+00,1.811E+01,1.503E+03,1.379E+00,1.956E+01,9.327E+02,1.292E+00,2.373E+01,4.678E+02
alphaass,5.513E-01,4.922E+01,3.075E+02,8.148E-01,3.298E+01,4.378E+02,1.200E+00,2.375E+01,5.610E+02,1.776E+00,1.741E+01,6.768E+02,2.713E+00,1.243E+01,7.833E+02
alphadiss,2.745E+00,1.231E+01,7.858E+02,1.793E+00,1.728E+01,6.795E+02,1.208E+00,2.361E+01,5.632E+02,8.174E-01,3.288E+01,4.389E+02,5.507E-01,4.929E+01,3.072E+02
phi0,6.674E-01,4.507E+01,2.721E+02,9.284E-01,3.071E+01,4.134E+02,1.296E+00,2.238E+01,5.792E+02,1.831E+00,1.656E+01,7.797E+02,2.692E+00,1.190E+01,1.024E+03
f1,1.325E+00,2.193E+01,5.914E+02,1.325E+00,2.193E+01,5.914E+02,1.325E+00,2.193E+01,5.914E+02,1.326E+00,2.190E+01,5.914E+02,1.335E+00,2.168E+01,5.917E+02
f2,1.322E+00,2.201E+01,5.913E+02,1.324E+00,2.196E+01,5.913E+02,1.331E+00,2.177E+01,5.916E+02,1.363E+00,2.100E+01,5.924E+02,1.513E+00,1.796E+01,5.960E+02
f12,1.304E+00,3.849E+01,3.132E+02,1.318E+00,2.506E+01,5.077E+02,1.338E+00,1.777E+01,7.534E+02,1.363E+00,1.310E+01,1.070E+03,1.399E+00,9.843E+00,1.480E+03
kb1,1.294E+00,5.042E+01,4.642E+02,1.317E+00,2.567E+01,5.708E+02,1.354E+00,1.476E+01,6.355E+02,1.420E+00,8.896E+00,6.767E+02,1.557E+00,5.327E+00,7.035E+02
kb2,1.386E+00,6.996E+01,5.602E+02,1.346E+00,2.730E+01,5.886E+02,1.217E+00,1.282E+01,5.954E+02,9.156E-01,7.716E+00,5.972E+02,5.327E-01,6.098E+00,5.976E+02
ku1,1.622E+00,4.605E+00,7.088E+02,1.481E+00,6.742E+00,6.929E+02,1.406E+00,9.633E+00,6.713E+02,1.360E+00,1.379E+01,6.420E+02,1.330E+00,2.015E+01,6.017E+02
ku2,2.020E-01,5.590E+00,5.978E+02,5.133E-01,6.054E+00,5.976E+02,9.922E-01,8.372E+00,5.970E+02,1.296E+00,1.787E+01,5.933E+02,1.380E+00,5.359E+01,5.720E+02
bcoop,1.291E+00,5.809E+01,4.384E+02,1.307E+00,3.218E+01,5.382E+02,1.331E+00,1.992E+01,6.031E+02,1.367E+00,1.298E+01,6.476E+02,1.425E+00,8.649E+00,6.788E+02
ucoop,1.452E+00,7.591E+00,6.867E+02,1.379E+00,1.166E+01,6.568E+02,1.337E+00,1.824E+01,6.133E+02,1.310E+00,2.999E+01,5.488E+02,1.292E+00,5.518E+01,4.478E+02
