,log10_var,log10_left_bound,log10_right_bound
beta,-0.30627305107635305,-0.49483249656199335,-0.031386716056207166
gammam,-1.1561445773768388,-1.4334431467947755,-0.9529160383848163
gammamRNA,-1.6925039620867872,-1.9657502043850565,-1.5058166756530356
gammad,-2.5528419686577806,-3.3010299956639813,-1.5307565322560772
alphaass,-0.7798919119599449,-1.1754738311291817,-0.222391053019828
alphadiss,1.376576957056512,0.8166828346205716,1.7729204734001371
phi0,-1.4801720062242814,-1.6710463476888031,-1.2040591070938438
f1,-2.468521082957745,-3.0,0.7126819145776027
f2,-1.3400837999301498,-3.0,1.4096140939576594
f12,1.5185139398778875,1.3287716552931714,2.0
kb1,0.8704039052790271,-0.010264170824501467,2.0
kb2,0.3961993470957364,-0.031642172216128854,1.382912639409883
ku1,2.0718820073061255,-2.0,2.952869008183514
ku2,2.292256071356476,-2.0,2.715243653709832
bcoop,0.7234556720351858,0.33991053577186703,1.3010299956639813
ucoop,0.6655809910179531,-0.1525599077383985,1.0478432828753292
