,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.754E-01,6.745E+01,3.646E+02,6.213E-01,4.232E+01,5.057E+02,8.318E-01,2.803E+01,6.459E+02,1.160E+00,1.851E+01,7.918E+02,1.766E+00,1.145E+01,9.459E+02
gammam,1.690E+00,1.228E+01,8.654E+02,1.122E+00,1.953E+01,7.456E+02,8.063E-01,2.933E+01,6.251E+02,6.021E-01,4.390E+01,5.028E+02,4.601E-01,6.909E+01,3.735E+02
gammamRNA,1.706E+00,1.189E+01,9.348E+02,1.143E+00,1.885E+01,7.855E+02,8.280E-01,2.821E+01,6.438E+02,6.235E-01,4.209E+01,5.074E+02,4.804E-01,6.604E+01,3.704E+02
gammad,7.502E-01,2.855E+01,8.507E+02,7.496E-01,2.872E+01,8.357E+02,7.482E-01,2.915E+01,8.011E+02,7.449E-01,3.021E+01,7.267E+02,7.369E-01,3.309E+01,5.859E+02
alphaass,4.608E-01,6.889E+01,3.743E+02,6.049E-01,4.360E+01,5.048E+02,8.130E-01,2.902E+01,6.284E+02,1.137E+00,1.923E+01,7.501E+02,1.730E+00,1.196E+01,8.711E+02
alphadiss,1.723E+00,1.202E+01,8.701E+02,1.134E+00,1.929E+01,7.492E+02,8.114E-01,2.909E+01,6.276E+02,6.040E-01,4.370E+01,5.041E+02,4.603E-01,6.905E+01,3.736E+02
phi0,4.890E-01,6.375E+01,3.804E+02,6.320E-01,4.123E+01,5.142E+02,8.354E-01,2.788E+01,6.479E+02,1.146E+00,1.877E+01,7.868E+02,1.697E+00,1.196E+01,9.332E+02
f1,7.317E-01,3.501E+01,5.668E+02,7.318E-01,3.499E+01,5.670E+02,7.321E-01,3.486E+01,5.685E+02,7.344E-01,3.398E+01,5.781E+02,7.505E-01,2.882E+01,6.424E+02
f2,6.857E-01,7.240E+01,3.330E+02,7.057E-01,4.944E+01,4.461E+02,7.292E-01,3.604E+01,5.560E+02,7.573E-01,2.705E+01,6.681E+02,7.915E-01,2.059E+01,7.845E+02
f12,7.371E-01,3.301E+01,5.889E+02,7.371E-01,3.301E+01,5.891E+02,7.371E-01,3.300E+01,5.901E+02,7.371E-01,3.297E+01,5.975E+02,7.371E-01,3.273E+01,6.520E+02
kb1,7.332E-01,3.131E+01,1.385E+03,7.333E-01,3.134E+01,1.338E+03,7.336E-01,3.147E+01,1.193E+03,7.348E-01,3.197E+01,8.718E+02,7.393E-01,3.416E+01,4.423E+02
kb2,6.937E-01,5.552E+01,4.940E+02,7.402E-01,3.201E+01,5.943E+02,8.080E-01,1.904E+01,6.738E+02,9.158E-01,1.121E+01,7.390E+02,1.122E+00,6.216E+00,7.933E+02
ku1,7.485E-01,4.130E+01,1.871E+02,7.431E-01,3.655E+01,2.980E+02,7.397E-01,3.437E+01,4.236E+02,7.374E-01,3.318E+01,5.602E+02,7.360E-01,3.248E+01,7.012E+02
ku2,1.086E+00,6.746E+00,7.869E+02,8.914E-01,1.239E+01,7.280E+02,7.890E-01,2.156E+01,6.562E+02,7.247E-01,3.750E+01,5.671E+02,6.805E-01,6.888E+01,4.508E+02
bcoop,7.371E-01,3.288E+01,7.714E+02,7.371E-01,3.294E+01,6.781E+02,7.371E-01,3.307E+01,5.322E+02,7.371E-01,3.347E+01,3.644E+02,7.371E-01,3.466E+01,2.164E+02
ucoop,7.370E-01,3.503E+01,1.959E+02,7.371E-01,3.358E+01,3.381E+02,7.371E-01,3.311E+01,5.052E+02,7.371E-01,3.295E+01,6.576E+02,7.371E-01,3.289E+01,7.600E+02
