,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.979E-01,5.423E+01,6.499E+02,5.125E-01,3.318E+01,9.275E+02,6.691E-01,2.121E+01,1.241E+03,8.985E-01,1.358E+01,1.603E+03,1.288E+00,8.289E+00,2.023E+03
gammam,1.298E+00,9.712E+00,1.103E+03,8.719E-01,1.650E+01,9.816E+02,6.261E-01,2.666E+01,8.454E+02,4.616E-01,4.328E+01,6.923E+02,3.439E-01,7.475E+01,5.157E+02
gammamRNA,1.296E+00,8.224E+00,2.029E+03,8.814E-01,1.396E+01,1.579E+03,6.446E-01,2.251E+01,1.196E+03,4.855E-01,3.659E+01,8.667E+02,3.707E-01,6.356E+01,5.747E+02
gammad,3.694E-01,4.351E+01,1.494E+03,3.679E-01,4.651E+01,1.210E+03,3.661E-01,5.124E+01,9.400E+02,3.636E-01,5.931E+01,6.894E+02,3.603E-01,7.565E+01,4.571E+02
alphaass,3.435E-01,7.495E+01,5.148E+02,4.628E-01,4.310E+01,6.937E+02,6.303E-01,2.639E+01,8.485E+02,8.826E-01,1.622E+01,9.860E+02,1.327E+00,9.444E+00,1.108E+03
alphadiss,1.331E+00,9.407E+00,1.109E+03,8.864E-01,1.612E+01,9.875E+02,6.339E-01,2.617E+01,8.510E+02,4.659E-01,4.260E+01,6.975E+02,3.463E-01,7.368E+01,5.203E+02
phi0,3.686E-01,6.445E+01,5.685E+02,4.831E-01,3.693E+01,8.610E+02,6.418E-01,2.267E+01,1.191E+03,8.782E-01,1.403E+01,1.575E+03,1.292E+00,8.258E+00,2.026E+03
f1,2.696E-01,7.612E+01,5.413E+02,2.710E-01,7.595E+01,5.414E+02,2.764E-01,7.528E+01,5.420E+02,2.991E-01,7.276E+01,5.441E+02,4.340E-01,6.313E+01,5.520E+02
f2,3.580E-01,6.769E+01,5.483E+02,3.580E-01,6.769E+01,5.483E+02,3.581E-01,6.768E+01,5.483E+02,3.587E-01,6.764E+01,5.484E+02,3.628E-01,6.735E+01,5.486E+02
f12,3.594E-01,1.281E+02,3.148E+02,3.599E-01,1.038E+02,3.803E+02,3.605E-01,8.807E+01,4.386E+02,3.611E-01,7.647E+01,4.943E+02,3.617E-01,6.736E+01,5.490E+02
kb1,4.538E-01,9.044E+01,5.298E+02,3.896E-01,6.902E+01,5.474E+02,2.727E-01,6.544E+01,5.500E+02,1.884E-01,6.488E+01,5.504E+02,1.588E-01,6.479E+01,5.505E+02
kb2,3.642E-01,4.895E+01,6.159E+02,3.748E-01,2.029E+01,7.727E+02,3.914E-01,9.374E+00,8.770E+02,4.193E-01,4.572E+00,9.500E+02,4.753E-01,2.259E+00,1.002E+03
ku1,3.036E-01,6.586E+01,5.497E+02,3.693E-01,6.777E+01,5.483E+02,4.210E-01,7.293E+01,5.444E+02,4.506E-01,8.649E+01,5.333E+02,4.640E-01,1.225E+02,4.995E+02
ku2,4.762E-01,2.243E+00,1.003E+03,4.196E-01,4.547E+00,9.505E+02,3.915E-01,9.334E+00,8.775E+02,3.749E-01,2.023E+01,7.731E+02,3.642E-01,4.887E+01,6.162E+02
bcoop,3.593E-01,1.089E+02,4.388E+02,3.611E-01,7.531E+01,5.241E+02,3.630E-01,5.516E+01,5.914E+02,3.651E-01,4.163E+01,6.480E+02,3.676E-01,3.204E+01,6.968E+02
ucoop,4.640E-01,2.129E+00,1.009E+03,4.136E-01,4.298E+00,9.571E+02,3.884E-01,8.867E+00,8.844E+02,3.735E-01,1.944E+01,7.796E+02,3.641E-01,4.773E+01,6.210E+02
