,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.625E-01,7.122E+01,5.069E+02,1.036E+00,4.293E+01,7.527E+02,1.266E+00,2.770E+01,1.023E+03,1.596E+00,1.806E+01,1.332E+03,2.149E+00,1.131E+01,1.688E+03
gammam,2.149E+00,1.237E+01,1.129E+03,1.589E+00,1.971E+01,9.852E+02,1.252E+00,3.014E+01,8.328E+02,1.017E+00,4.642E+01,6.710E+02,8.400E-01,7.583E+01,4.949E+02
gammamRNA,2.173E+00,1.113E+01,1.700E+03,1.613E+00,1.774E+01,1.345E+03,1.280E+00,2.710E+01,1.038E+03,1.048E+00,4.173E+01,7.687E+02,8.738E-01,6.831E+01,5.246E+02
gammad,9.201E-01,4.098E+01,2.083E+03,9.192E-01,4.152E+01,1.929E+03,9.170E-01,4.283E+01,1.647E+03,9.120E-01,4.617E+01,1.220E+03,9.006E-01,5.616E+01,7.140E+02
alphaass,9.544E-01,5.387E+01,6.159E+02,1.138E+00,3.641E+01,7.621E+02,1.382E+00,2.510E+01,9.001E+02,1.730E+00,1.716E+01,1.031E+03,2.311E+00,1.117E+01,1.156E+03
alphadiss,2.188E+00,1.206E+01,1.136E+03,1.607E+00,1.935E+01,9.915E+02,1.261E+00,2.972E+01,8.380E+02,1.021E+00,4.597E+01,6.746E+02,8.414E-01,7.545E+01,4.965E+02
phi0,7.719E-01,1.115E+02,3.450E+02,8.199E-01,8.519E+01,4.364E+02,8.719E-01,6.877E+01,5.217E+02,9.284E-01,5.701E+01,6.063E+02,9.902E-01,4.800E+01,6.925E+02
f1,6.558E-01,7.151E+01,5.500E+02,6.631E-01,7.119E+01,5.503E+02,6.869E-01,7.020E+01,5.511E+02,7.715E-01,6.709E+01,5.538E+02,1.186E+00,5.733E+01,5.618E+02
f2,8.478E-01,6.474E+01,5.557E+02,8.479E-01,6.474E+01,5.557E+02,8.486E-01,6.472E+01,5.558E+02,8.533E-01,6.458E+01,5.559E+02,8.867E-01,6.367E+01,5.566E+02
f12,9.025E-01,5.183E+01,6.570E+02,9.389E-01,2.710E+01,1.081E+03,9.919E-01,1.542E+01,1.606E+03,1.076E+00,8.981E+00,2.268E+03,1.234E+00,5.113E+00,3.109E+03
kb1,9.006E+00,8.053E+01,3.110E+02,7.480E+00,6.928E+01,4.851E+02,5.046E+00,6.503E+01,5.396E+02,2.824E+00,6.382E+01,5.530E+02,1.425E+00,6.351E+01,5.562E+02
kb2,8.866E-01,7.459E+01,5.235E+02,9.287E-01,3.826E+01,6.511E+02,9.903E-01,2.115E+01,7.423E+02,1.088E+00,1.191E+01,8.117E+02,1.271E+00,6.521E+00,8.657E+02
ku1,1.399E-01,6.342E+01,5.572E+02,1.876E-01,6.342E+01,5.572E+02,3.631E-01,6.343E+01,5.571E+02,8.876E-01,6.346E+01,5.568E+02,2.262E+00,6.367E+01,5.546E+02
ku2,1.276E+00,6.455E+00,8.665E+02,1.091E+00,1.177E+01,8.129E+02,9.922E-01,2.085E+01,7.443E+02,9.302E-01,3.757E+01,6.543E+02,8.878E-01,7.272E+01,5.288E+02
bcoop,8.910E-01,7.007E+01,5.365E+02,9.257E-01,3.488E+01,6.675E+02,9.770E-01,1.879E+01,7.601E+02,1.059E+00,1.036E+01,8.297E+02,1.217E+00,5.589E+00,8.833E+02
ucoop,1.220E+00,5.542E+00,8.839E+02,1.061E+00,1.029E+01,8.304E+02,9.776E-01,1.869E+01,7.608E+02,9.260E-01,3.473E+01,6.682E+02,8.911E-01,6.981E+01,5.373E+02
