,log10_var,log10_left_bound,log10_right_bound
beta,0.4329692908744057,0.2761568170485163,0.6741136202454828
gammam,-0.48017200622428124,-0.7213274196910979,-0.31886422288331184
gammamRNA,0.08990511143939793,-0.15451121085219505,0.24277261225231156
gammad,-3.291579099865287,-3.3010299956639813,-2.0070415966204873
alphaass,-1.2069083998234198,-1.5260038483319658,-0.7213163483319658
alphadiss,-1.0400051616715837,-1.5338319861722978,-0.7204344408752963
phi0,0.3424226808222063,0.18229613037537573,0.5864455141108407
f1,-1.6126101736612706,-3.0,0.5217932980819606
f2,-1.8356471442155629,-3.0,-1.1202090538394176
f12,0.38560627359831223,0.2302122356499522,0.7608266904768295
kb1,-0.43415218132648237,-0.7423546048585554,-0.03955329255675964
kb2,1.9355072658247128,0.17626883611180247,2.0
ku1,-0.5622494371796121,-0.9581924632688203,-0.25263986695599344
ku2,0.06818586174616162,-2.0,1.828992204545098
bcoop,-0.8860566476931632,-1.1875607208282108,-0.505879477265847
ucoop,1.2380461031287955,0.8561928617087882,1.3010299956639813
