,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.528E-01,4.533E+01,5.002E+02,2.615E-01,2.919E+01,9.908E+02,4.494E-01,2.027E+01,1.810E+03,7.821E-01,1.428E+01,3.193E+03,1.423E+00,9.647E+00,5.536E+03
gammam,1.461E+00,9.483E+00,5.421E+03,8.343E-01,1.371E+01,3.324E+03,4.976E-01,1.901E+01,1.993E+03,3.008E-01,2.646E+01,1.159E+03,1.827E-01,3.858E+01,6.369E+02
gammamRNA,1.395E+00,9.781E+00,5.444E+03,7.732E-01,1.438E+01,3.158E+03,4.471E-01,2.034E+01,1.800E+03,2.617E-01,2.917E+01,9.917E+02,1.538E-01,4.505E+01,5.048E+02
gammad,1.598E-01,4.340E+01,5.354E+02,1.598E-01,4.346E+01,5.315E+02,1.598E-01,4.361E+01,5.224E+02,1.597E-01,4.397E+01,5.016E+02,1.594E-01,4.488E+01,4.573E+02
alphaass,1.514E-01,4.573E+01,4.939E+02,2.591E-01,2.939E+01,9.772E+02,4.451E-01,2.041E+01,1.775E+03,7.743E-01,1.438E+01,3.097E+03,1.406E+00,9.736E+00,5.259E+03
alphadiss,1.421E+00,9.663E+00,5.305E+03,7.809E-01,1.430E+01,3.122E+03,4.483E-01,2.031E+01,1.788E+03,2.607E-01,2.926E+01,9.840E+02,1.522E-01,4.552E+01,4.973E+02
phi0,1.512E-01,4.582E+01,4.924E+02,2.579E-01,2.948E+01,9.749E+02,4.419E-01,2.049E+01,1.777E+03,7.663E-01,1.446E+01,3.130E+03,1.386E+00,9.825E+00,5.413E+03
f1,1.596E-01,4.369E+01,5.323E+02,1.597E-01,4.363E+01,5.324E+02,1.600E-01,4.323E+01,5.330E+02,1.618E-01,4.078E+01,5.368E+02,1.742E-01,2.729E+01,5.597E+02
f2,1.585E-01,4.529E+01,5.298E+02,1.585E-01,4.528E+01,5.298E+02,1.586E-01,4.525E+01,5.299E+02,1.587E-01,4.505E+01,5.302E+02,1.597E-01,4.367E+01,5.323E+02
f12,1.598E-01,6.430E+01,3.028E+02,1.598E-01,4.885E+01,4.458E+02,1.598E-01,3.962E+01,6.160E+02,1.599E-01,3.321E+01,8.255E+02,1.599E-01,2.841E+01,1.086E+03
kb1,1.590E-01,3.168E+01,5.407E+02,1.496E-01,1.463E+01,5.495E+02,1.135E-01,1.067E+01,5.507E+02,5.914E-02,9.950E+00,5.509E+02,2.423E-02,9.839E+00,5.510E+02
kb2,1.600E-01,3.650E+01,5.563E+02,1.618E-01,1.611E+01,6.367E+02,1.658E-01,7.923E+00,6.727E+02,1.750E-01,3.957E+00,6.895E+02,2.002E-01,1.836E+00,6.974E+02
ku1,1.546E-01,1.797E+01,5.481E+02,1.579E-01,2.481E+01,5.448E+02,1.595E-01,3.693E+01,5.373E+02,1.602E-01,5.916E+01,5.203E+02,1.606E-01,1.044E+02,4.787E+02
ku2,1.997E-01,1.854E+00,6.974E+02,1.746E-01,4.049E+00,6.891E+02,1.655E-01,8.217E+00,6.714E+02,1.616E-01,1.701E+01,6.328E+02,1.599E-01,3.988E+01,5.446E+02
bcoop,1.598E-01,8.689E+01,4.129E+02,1.598E-01,5.629E+01,4.918E+02,1.598E-01,3.973E+01,5.456E+02,1.599E-01,2.935E+01,5.847E+02,1.600E-01,2.234E+01,6.139E+02
ucoop,1.619E-01,4.365E+00,6.957E+02,1.608E-01,7.267E+00,6.828E+02,1.603E-01,1.246E+01,6.585E+02,1.600E-01,2.275E+01,6.120E+02,1.598E-01,4.768E+01,5.185E+02
