,log10_var,log10_left_bound,log10_right_bound
beta,0.8286598965353198,0.7264524588675396,1.0387084044612147
gammam,-1.320572103387881,-1.5993833752863775,-1.1426043785172486
gammamRNA,0.7032913781186614,0.48991814441846504,0.8099210391072675
gammad,-2.4078232426041333,-3.3010299956639813,-2.2015991348007935
alphaass,-0.978810700930062,-1.333833543184845,-0.416759243755378
alphadiss,-0.08777794346758448,-0.6537273470319894,0.26502480983877036
phi0,-0.6289321377282637,-0.7333689475497436,-0.4221341124307303
f1,-1.9746941347352298,-3.0,0.5366604601609555
f2,-1.3053948010664314,-3.0,1.7256264081146027
f12,1.5538830266438743,1.4515985446001156,2.0
kb1,-1.9665762445130504,-2.5034721799808795,2.0
kb2,-1.4156687756324693,-1.5920494002202608,-0.8452787750141564
ku1,-0.26680273489343054,-2.0,0.2723473258458172
ku2,1.4683473304121573,0.8959345385765569,1.6448463685091936
bcoop,-0.2196826878598487,-0.38441919178313455,0.32979357474153514
ucoop,-0.7235381958267559,-1.269448412860383,-0.5535061016195262
