,log10_var,log10_left_bound,log10_right_bound
beta,0.07371835034612269,0.04536673227498429,0.14030598555496165
gammam,-0.17392519729917355,-0.24292116416198672,-0.14403180401337812
gammamRNA,0.07736790528415652,0.008247337099063161,0.10259612662404288
gammad,-1.5551748004902524,-3.3010299956639813,-1.1951786407973546
alphaass,-0.08344078069888602,-0.10964373877526845,-0.0026075243968401883
alphadiss,0.6632296345328678,0.5809500626634772,0.6951776668732388
phi0,0.1401936785786313,0.11929334968626185,0.21072466588272792
fm,-1.470954829234231,-3.0,-0.7828651511731481
fd,1.5963771439975991,1.5739338962241733,1.675209733060568
Km,0.23095955574856905,0.1427281948517387,0.2640858877781227
Kd,-0.9457700901366027,-0.9704489471183575,-0.8636625788745693
kbm,-1.748361779551788,-3.0,-1.6129229261890772
kbd,1.667452952889954,-1.1448697736072155,2.0
