,log10_var,log10_left_bound,log10_right_bound
beta,0.6784273224338672,0.6705803673876742,0.697578254983274
gammam,-0.158140190224939,-0.17756696626832322,-0.15319830928040967
gammamRNA,-0.7260732198994744,-0.7482795361113936,-0.7159595096266258
gammad,-3.224389551993639,-3.3010299956639813,-1.0
alphaass,-1.3980485958664783,-1.4121568319008577,-1.3734735228922628
alphadiss,2.133858125203335,2.1062836919136685,2.144008225298608
phi0,-0.9093892921715934,-0.9136494902490481,-0.8907429123652302
fm,-2.9961088337630897,-3.0,-0.7176099808652743
fd,1.2633993313340022,1.2509089036054846,1.2892954485917913
Km,-0.8696662315049939,-0.9072419182859632,-0.8458885643589734
Kd,0.9297253783780045,0.9195744134682711,0.9567102139196042
kbm,-2.8443603662402235,-3.0,-2.7450131321669375
kbd,1.0043213737826426,0.47640791141871996,2.0
