,log10_var,log10_left_bound,log10_right_bound
beta,-0.07753405470158667,-0.08879850359981956,-0.056472381842707656
gammam,-0.22526411744824662,-0.24965144454098667,-0.21470486194286006
gammamRNA,0.11561051167429974,0.08822721616153734,0.12597445099061655
gammad,-2.904481957676849,-3.3010299956639813,-1.0
alphaass,-0.1774396630573078,-0.1952381038477638,-0.14694222096933302
alphadiss,1.1458177144918276,1.1174771637091685,1.1639249633737432
phi0,-0.8425432318657744,-0.8561071783673473,-0.8173522111176095
fm,-0.10385974855798041,-0.21981848909423318,0.08926800179792795
fd,1.866287339084195,1.8520306378954718,1.8955369836595275
Km,0.5967070296814463,0.5612754977837431,0.6266187843033866
Kd,0.9138138523837167,0.8969344240331705,0.9409385353217503
kbm,-1.2601113449154568,-3.0,-1.0340684684613577
kbd,1.5538830266438743,0.41096511858969886,2.0
