,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.396000E+02,1.982087E-01,6.291895E+01,1.235000E+02,2.116239E-01,6.793813E+01,1.134000E+02,2.284536E-01,7.233717E+01,1.062000E+02,2.497975E-01,7.640384E+01,1.011000E+02,2.779620E-01,8.026808E+01
gammam,1.009000E+02,3.184921E-01,8.006144E+01,1.027000E+02,2.889360E-01,7.838334E+01,1.051000E+02,2.659787E-01,7.665101E+01,1.083000E+02,2.473503E-01,7.485281E+01,1.121000E+02,2.318131E-01,7.297155E+01
gammamRNA,1.008000E+02,2.836998E-01,8.065450E+01,1.056000E+02,2.533088E-01,7.682553E+01,1.124000E+02,2.306296E-01,7.281410E+01,1.221000E+02,2.129065E-01,6.850097E+01,1.373000E+02,1.988272E-01,6.361872E+01
gammad,1.120000E+02,2.299390E-01,7.592011E+01,1.121000E+02,2.300099E-01,7.551101E+01,1.122000E+02,2.301921E-01,7.453206E+01,1.126000E+02,2.307171E-01,7.223662E+01,1.136000E+02,2.323832E-01,6.704386E+01
alphaass,1.334000E+02,1.997841E-01,6.559753E+01,1.203000E+02,2.143737E-01,6.963242E+01,1.117000E+02,2.326505E-01,7.314531E+01,1.057000E+02,2.560666E-01,7.634468E+01,1.013000E+02,2.876106E-01,7.933389E+01
alphadiss,1.023000E+02,2.819931E-01,7.866472E+01,1.067000E+02,2.519813E-01,7.574443E+01,1.129000E+02,2.294287E-01,7.261554E+01,1.217000E+02,2.117007E-01,6.916733E+01,1.353000E+02,1.975031E-01,6.517856E+01
phi0,1.364000E+02,2.001852E-01,6.380516E+01,1.211000E+02,2.148524E-01,6.889856E+01,1.113000E+02,2.334334E-01,7.340590E+01,1.045000E+02,2.574654E-01,7.759444E+01,9.960000E+01,2.902437E-01,8.158659E+01
f1,1.128000E+02,2.239989E-01,7.282344E+01,1.127000E+02,2.262630E-01,7.281642E+01,1.124000E+02,2.331180E-01,7.279301E+01,1.115000E+02,2.544857E-01,7.271623E+01,1.090000E+02,3.276983E-01,7.238069E+01
f2,1.471000E+02,2.275128E-01,5.091537E+01,1.281000E+02,2.250444E-01,5.981225E+01,1.175000E+02,2.269346E-01,6.767905E+01,1.105000E+02,2.330447E-01,7.516868E+01,1.058000E+02,2.451173E-01,8.250712E+01
f12,1.124000E+02,2.306625E-01,7.256223E+01,1.123000E+02,2.306583E-01,7.256486E+01,1.124000E+02,2.306519E-01,7.259110E+01,1.124000E+02,2.305920E-01,7.276404E+01,1.129000E+02,2.302040E-01,7.396582E+01
kb1,1.126000E+02,2.363161E-01,7.437016E+01,1.122000E+02,2.059012E-01,6.427911E+01,1.134000E+02,1.862502E-01,5.413494E+01,1.166000E+02,1.742161E-01,4.368483E+01,1.236000E+02,1.716917E-01,3.204071E+01
kb2,1.385000E+02,2.078511E-01,6.163158E+01,1.252000E+02,2.137129E-01,6.651841E+01,1.166000E+02,2.227713E-01,7.052962E+01,1.105000E+02,2.358486E-01,7.400308E+01,1.063000E+02,2.552657E-01,7.709367E+01
ku1,1.851000E+02,1.165972E-01,5.435402E+01,1.574000E+02,1.303986E-01,5.967811E+01,1.381000E+02,1.503177E-01,6.415515E+01,1.237000E+02,1.793556E-01,6.834419E+01,1.132000E+02,2.253155E-01,7.245166E+01
ku2,1.069000E+02,2.520694E-01,7.660911E+01,1.115000E+02,2.331705E-01,7.340583E+01,1.181000E+02,2.204460E-01,6.978088E+01,1.276000E+02,2.117434E-01,6.554648E+01,1.432000E+02,2.063972E-01,6.024172E+01
bcoop,1.142000E+02,2.307199E-01,7.642233E+01,1.117000E+02,2.306846E-01,7.097127E+01,1.081000E+02,2.333227E-01,6.247937E+01,1.035000E+02,2.447918E-01,5.142360E+01,9.810000E+01,2.786445E-01,3.932617E+01
ucoop,1.113000E+02,1.388535E-01,7.092947E+01,1.106000E+02,1.694164E-01,7.213951E+01,1.110000E+02,1.994965E-01,7.260036E+01,1.118000E+02,2.185726E-01,7.274465E+01,1.123000E+02,2.276426E-01,7.279041E+01
