,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.671000E+02,3.231182E-01,3.488906E+01,1.258000E+02,4.224147E-01,5.326016E+01,1.044000E+02,6.453256E-01,6.699995E+01,9.070000E+01,1.129067E+00,7.351223E+01,8.060000E+01,2.426554E+00,6.667633E+01
gammam,8.320000E+01,3.697057E+00,5.823337E+01,8.630000E+01,2.064506E+00,6.922232E+01,9.020000E+01,1.345442E+00,7.317817E+01,9.520000E+01,9.459962E-01,7.256475E+01,1.019000E+02,6.990404E-01,6.864257E+01
gammamRNA,1.021000E+02,1.801755E+00,5.667105E+01,1.024000E+02,7.098513E-01,6.816675E+01,1.057000E+02,3.573896E-01,6.598677E+01,1.153000E+02,2.124968E-01,5.713941E+01,1.397000E+02,1.503304E-01,4.432587E+01
gammad,1.023000E+02,6.815366E-01,6.887728E+01,1.023000E+02,6.830671E-01,6.868414E+01,1.024000E+02,6.867635E-01,6.822265E+01,1.027000E+02,6.957812E-01,6.712638E+01,1.034000E+02,7.179517E-01,6.459563E+01
alphaass,1.860000E+02,3.134777E-01,2.969256E+01,1.446000E+02,3.523247E-01,4.403658E+01,1.225000E+02,4.395344E-01,5.556996E+01,1.081000E+02,5.823933E-01,6.472365E+01,9.780000E+01,8.141497E-01,7.084930E+01
alphadiss,8.150000E+01,2.685618E+00,6.399228E+01,8.860000E+01,1.335898E+00,7.253547E+01,9.850000E+01,7.900682E-01,7.048272E+01,1.131000E+02,5.180226E-01,6.143348E+01,1.368000E+02,3.733443E-01,4.769463E+01
phi0,1.642000E+02,3.253305E-01,3.583164E+01,1.247000E+02,4.281497E-01,5.386110E+01,1.039000E+02,6.548104E-01,6.732036E+01,9.040000E+01,1.145230E+00,7.353655E+01,8.050000E+01,2.459942E+00,6.643112E+01
f1,1.357000E+02,1.038625E+00,2.400980E+01,1.175000E+02,7.354391E-01,4.291496E+01,1.048000E+02,6.792634E-01,6.346243E+01,9.530000E+01,7.639400E-01,8.365651E+01,8.720000E+01,1.059836E+00,9.777755E+01
f2,1.024000E+02,6.805675E-01,6.848123E+01,1.024000E+02,6.938772E-01,6.803250E+01,1.023000E+02,7.446007E-01,6.637863E+01,1.021000E+02,9.431434E-01,6.057911E+01,1.021000E+02,1.777933E+00,4.413187E+01
f12,1.022000E+02,6.323938E-01,6.953473E+01,1.022000E+02,6.409285E-01,6.933637E+01,1.023000E+02,6.667193E-01,6.873855E+01,1.027000E+02,7.507419E-01,6.682566E+01,1.036000E+02,1.102513E+00,5.949254E+01
kb1,1.354000E+02,1.072494E+00,3.673846E+01,1.164000E+02,7.586296E-01,5.630830E+01,1.047000E+02,6.868173E-01,6.691552E+01,9.700000E+01,7.216040E-01,6.903897E+01,9.180000E+01,9.177789E-01,6.165056E+01
kb2,1.007000E+02,6.796424E-01,5.140809E+01,9.920000E+01,6.923951E-01,3.705764E+01,9.800000E+01,7.354618E-01,2.538211E+01,9.720000E+01,8.359017E-01,1.614603E+01,9.640000E+01,1.080301E+00,9.047629E+00
ku1,9.440000E+01,9.411550E-01,6.084024E+01,9.860000E+01,7.184946E-01,6.865341E+01,1.053000E+02,6.875818E-01,6.646393E+01,1.162000E+02,7.678694E-01,5.604382E+01,1.343000E+02,1.086857E+00,3.668437E+01
ku2,1.387000E+02,2.284589E-01,5.280301E+01,1.217000E+02,3.301913E-01,6.039707E+01,1.084000E+02,5.160805E-01,6.639488E+01,9.770000E+01,9.017361E-01,6.863663E+01,8.820000E+01,1.960698E+00,6.209810E+01
bcoop,9.550000E+01,2.077057E+00,1.038198E+02,9.930000E+01,1.035740E+00,9.028724E+01,1.026000E+02,6.789961E-01,6.759982E+01,1.068000E+02,5.117281E-01,4.669201E+01,1.131000E+02,4.347795E-01,2.993119E+01
ucoop,1.061000E+02,5.257601E-01,6.717413E+01,1.024000E+02,6.836109E-01,6.828293E+01,9.870000E+01,9.368743E-01,6.803741E+01,9.460000E+01,1.406440E+00,6.524717E+01,8.910000E+01,2.562004E+00,5.667055E+01
