,log10_var,log10_left_bound,log10_right_bound
beta,-0.3234892897174464,-0.5428764334458274,0.12231871984833828
gammam,-0.4315635855831147,-0.6698462607487438,-0.20566702125445308
gammamRNA,-0.7237680420781664,-1.1461157686456942,-0.5049303023612117
gammad,-2.6567884098202526,-3.3010299956639813,-1.0
alphaass,-0.3157832048611195,-0.7664427769978902,0.0
alphadiss,0.17983892802318668,-0.30769497012099334,0.6287512861601208
phi0,-0.7442452133569558,-0.9649833594465534,-0.30477718108537905
f1,-2.1358450439979744,-3.0,0.7035095125748536
f2,1.9679689628786923,1.701134692411575,2.0
f12,-2.480434499119491,-3.0,0.061687028212954624
kb1,-2.84740592207253,-3.0,-2.1515380797437587
kb2,-0.14770303417307457,-0.4624584610660849,0.5360383614718691
ku1,-1.5227340045751474,-2.0,-1.1119778889252563
ku2,1.5686709780098966,0.8890900788771526,1.884569766066306
bcoop,0.7422536699065937,0.09175515918783644,1.3010299956639813
ucoop,-1.2491831573502454,-1.3010299956639813,-0.7959226164824825
