,log10_var,log10_left_bound,log10_right_bound
beta,0.47231754631684186,0.11016165574308573,0.7265284050633134
gammam,-0.4088240496882086,-0.5783638823746247,-0.04152119254645868
gammamRNA,-0.3323602939435892,-0.5433747628796919,0.029354707732502403
gammad,-2.470569645633014,-3.3010299956639813,-1.0
alphaass,-1.2282655746132305,-1.954781186012494,-0.7916555461374338
alphadiss,1.395326393069351,0.9532183672039767,2.1193099930712647
phi0,-0.27531461176264055,-0.6357469096950574,-0.021248028950552014
f1,-2.709965388637482,-3.0,0.10957443874022933
f2,1.7453871213200087,1.3144095800282503,2.0
f12,-1.43074316667139,-3.0,-0.006850739097814971
kb1,-1.8085489855351045,-2.2693054325352007,-0.7857453028962825
kb2,0.9254152370842463,0.4002376125915298,1.1814686376227659
ku1,-1.6267201067225041,-2.0,-1.369178069531896
ku2,1.695218918905151,1.4390074508951258,2.217641031452893
bcoop,0.41796964221473704,-0.04871190009999313,1.3010299956639813
ucoop,-0.5485205948751382,-1.3010299956639813,-0.22701668362908028
