,log10_var,log10_left_bound,log10_right_bound
beta,1.7693773260761385,1.7583342284411496,1.929119972311436
gammam,-0.061230177216882536,-0.21333447468514938,-0.04974951898871706
gammamRNA,0.6526330680831101,0.4992510154194638,0.6662020888611135
gammad,-1.3938336853923796,-3.3010299956639813,-1.0
alphaass,-1.817585347565446,-1.8432374080640552,-1.5016378945706714
alphadiss,2.9315595670908055,2.615866211225133,2.952947202374929
phi0,0.2437819160937949,0.23063475642918282,0.4003426912775014
f1,-0.5502131530142267,-3.0,0.15209164107758183
f2,1.8719230318823734,1.8576498198749056,2.0
f12,0.8584168777234884,0.6285697785622258,1.112597494792868
kb1,-0.7629592086208092,-1.5800034039096935,-0.7116933639296028
kb2,-0.3456309090247141,-0.363776010232553,-0.10282145945770269
ku1,-1.8790971823854727,-1.9433268042431904,-1.3883286181416215
ku2,-0.040433953362072346,-0.25093421227825596,-0.019649736884011306
bcoop,-0.22134236805264473,-0.5545272218858306,0.23953207799438067
ucoop,-0.6208758539296081,-1.0433153403974413,-0.26427222949329754
