,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.836000E+02,4.758948E-02,1.244716E+01,2.857000E+02,6.747536E-02,1.537789E+01,2.359000E+02,1.024856E-01,1.734716E+01,2.024000E+02,1.718688E-01,1.780824E+01,1.762000E+02,3.441751E-01,1.576685E+01
gammam,1.790000E+02,3.407918E-01,1.568573E+01,2.025000E+02,1.722558E-01,1.778793E+01,2.335000E+02,1.023564E-01,1.755935E+01,2.804000E+02,6.685170E-02,1.578501E+01,3.748000E+02,4.670835E-02,1.295276E+01
gammamRNA,1.959000E+02,2.589156E-01,1.600255E+01,2.140000E+02,1.134430E-01,1.867443E+01,2.344000E+02,6.539208E-02,1.852064E+01,2.666000E+02,4.399028E-02,1.713732E+01,3.381000E+02,3.267322E-02,1.504890E+01
gammad,2.050000E+02,1.635732E-01,1.781106E+01,2.053000E+02,1.639672E-01,1.771131E+01,2.059000E+02,1.649156E-01,1.747441E+01,2.072000E+02,1.671843E-01,1.692710E+01,2.106000E+02,1.725080E-01,1.573568E+01
alphaass,2.771000E+02,6.983709E-02,1.598078E+01,2.399000E+02,9.661842E-02,1.738980E+01,2.129000E+02,1.409182E-01,1.792625E+01,1.916000E+02,2.212635E-01,1.726532E+01,1.737000E+02,3.975244E-01,1.493279E+01
alphadiss,1.790000E+02,3.478664E-01,1.554277E+01,2.028000E+02,1.715098E-01,1.778375E+01,2.346000E+02,9.751939E-02,1.764864E+01,2.826000E+02,6.069149E-02,1.583380E+01,3.782000E+02,4.075320E-02,1.291336E+01
phi0,3.938000E+02,4.665748E-02,1.223765E+01,2.901000E+02,6.577836E-02,1.520695E+01,2.389000E+02,9.913131E-02,1.724560E+01,2.046000E+02,1.642826E-01,1.784604E+01,1.782000E+02,3.209821E-01,1.607230E+01
f1,2.071000E+02,1.493222E-01,1.838091E+01,2.068000E+02,1.511524E-01,1.831035E+01,2.056000E+02,1.590212E-01,1.801246E+01,2.010000E+02,1.939813E-01,1.679186E+01,1.892000E+02,3.664219E-01,1.264515E+01
f2,4.048000E+02,1.070548E-01,4.735236E+00,3.234000E+02,9.352984E-02,7.917767E+00,2.767000E+02,9.445438E-02,1.110162E+01,2.439000E+02,1.062252E-01,1.425496E+01,2.172000E+02,1.356932E-01,1.697263E+01
f12,2.050000E+02,1.624534E-01,1.787848E+01,2.049000E+02,1.641789E-01,1.782716E+01,2.044000E+02,1.694727E-01,1.767128E+01,2.032000E+02,1.868308E-01,1.717471E+01,1.985000E+02,2.583342E-01,1.536406E+01
kb1,2.060000E+02,1.709887E-01,1.953817E+01,2.022000E+02,1.482234E-01,1.338033E+01,1.993000E+02,1.384797E-01,8.448223E+00,1.979000E+02,1.408016E-01,4.776425E+00,1.980000E+02,1.668405E-01,2.245700E+00
kb2,3.891000E+02,1.048130E-01,1.117604E+01,2.954000E+02,1.028132E-01,1.537652E+01,2.486000E+02,1.135595E-01,1.775958E+01,2.178000E+02,1.393568E-01,1.836306E+01,1.940000E+02,2.004865E-01,1.670825E+01
ku1,2.689000E+02,4.133604E-02,1.823728E+01,2.494000E+02,5.585785E-02,1.878083E+01,2.313000E+02,8.048313E-02,1.897494E+01,2.128000E+02,1.295026E-01,1.843264E+01,1.909000E+02,2.613648E-01,1.611947E+01
ku2,1.993000E+02,1.882438E-01,1.703326E+01,2.210000E+02,1.250846E-01,1.885223E+01,2.485000E+02,1.016227E-01,1.827640E+01,2.916000E+02,9.291736E-02,1.601216E+01,3.829000E+02,9.553776E-02,1.190415E+01
bcoop,1.930000E+02,2.733517E-01,2.006380E+01,2.042000E+02,1.687015E-01,1.810103E+01,2.124000E+02,1.249451E-01,1.506237E+01,2.201000E+02,1.012973E-01,1.202097E+01,2.284000E+02,8.699044E-02,9.291209E+00
ucoop,2.366000E+02,6.064086E-02,1.904592E+01,2.277000E+02,7.671657E-02,1.910559E+01,2.184000E+02,1.022355E-01,1.888334E+01,2.075000E+02,1.493528E-01,1.810941E+01,1.922000E+02,2.639931E-01,1.603895E+01
