,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.199000E+02,2.621013E-02,1.851076E+00,2.406000E+02,3.481083E-02,2.357777E+00,2.008000E+02,4.928919E-02,2.671136E+00,1.746000E+02,7.620505E-02,2.767772E+00,1.541000E+02,1.397233E-01,2.529121E+00
gammam,2.259000E+02,1.403750E-01,1.665993E+00,2.455000E+02,7.515515E-02,1.935016E+00,2.700000E+02,4.844202E-02,1.957062E+00,3.087000E+02,3.436596E-02,1.817299E+00,3.897000E+02,2.616975E-02,1.526720E+00
gammamRNA,1.815000E+02,1.408156E-01,2.321589E+00,1.998000E+02,7.463600E-02,2.574574E+00,2.238000E+02,4.795956E-02,2.491144E+00,2.624000E+02,3.394701E-02,2.201356E+00,3.457000E+02,2.572073E-02,1.726783E+00
gammad,7.243500E+02,2.204648E-02,1.086749E+00,7.304000E+02,2.210143E-02,1.078127E+00,7.449000E+02,2.222899E-02,1.058522E+00,7.820500E+02,2.253436E-02,1.013811E+00,9.002000E+02,2.333145E-02,9.103347E-01
alphaass,3.458000E+02,2.620426E-02,1.699243E+00,2.619000E+02,3.496130E-02,2.097628E+00,2.210000E+02,4.966494E-02,2.302794E+00,1.949000E+02,7.661711E-02,2.318382E+00,1.749000E+02,1.394612E-01,2.070088E+00
alphadiss,1.763000E+02,1.457714E-01,2.021033E+00,1.962000E+02,8.011062E-02,2.275863E+00,2.222000E+02,5.160361E-02,2.273661E+00,2.630000E+02,3.592025E-02,2.082132E+00,3.468000E+02,2.653966E-02,1.693482E+00
phi0,3.303000E+02,2.570913E-02,1.801102E+00,2.438000E+02,3.415770E-02,2.332845E+00,2.022000E+02,4.849095E-02,2.661743E+00,1.751000E+02,7.527564E-02,2.768646E+00,1.542000E+02,1.390012E-01,2.532486E+00
f1,5.402500E+02,2.137010E-02,1.341887E+00,4.042000E+02,2.103786E-02,1.804121E+00,3.390000E+02,2.159677E-02,2.218487E+00,2.974000E+02,2.278793E-02,2.608708E+00,2.671000E+02,2.463106E-02,2.977776E+00
f2,7.881000E+02,2.230649E-02,1.009375E+00,7.869500E+02,2.240698E-02,1.009747E+00,7.810000E+02,2.293884E-02,1.011684E+00,7.514000E+02,2.582180E-02,1.021360E+00,6.081500E+02,4.309653E-02,1.054074E+00
f12,7.851000E+02,2.256774E-02,1.010473E+00,7.837000E+02,2.267693E-02,1.012594E+00,7.785000E+02,2.307983E-02,1.020225E+00,7.607500E+02,2.463933E-02,1.047261E+00,7.022500E+02,3.188333E-02,1.138366E+00
kb1,3.721000E+02,2.008740E-02,1.683066E+00,2.821000E+02,2.008668E-02,2.071528E+00,2.390000E+02,2.126114E-02,2.263202E+00,2.122000E+02,2.389950E-02,2.302149E+00,1.929000E+02,2.988767E-02,2.180532E+00
kb2,6.051000E+02,1.889063E-02,4.889624E+00,6.151500E+02,1.873887E-02,3.707842E+00,6.366000E+02,1.901200E-02,2.676682E+00,6.800500E+02,1.996075E-02,1.788071E+00,7.831000E+02,2.250545E-02,1.019351E+00
ku1,2.333000E+02,5.900460E-02,1.534678E+00,2.609000E+02,3.614884E-02,1.799630E+00,2.923000E+02,2.741755E-02,1.849745E+00,3.383000E+02,2.327040E-02,1.742883E+00,4.314000E+02,2.157416E-02,1.472286E+00
ku2,8.862500E+02,2.034726E-02,8.983866E-01,7.481500E+02,2.401440E-02,1.058455E+00,6.634000E+02,2.993624E-02,1.184917E+00,5.875500E+02,3.997535E-02,1.298606E+00,4.372000E+02,6.619133E-02,1.402509E+00
bcoop,5.465000E+02,3.768486E-02,5.155854E+00,5.765000E+02,2.795517E-02,3.918341E+00,6.054500E+02,2.398706E-02,2.821367E+00,6.567000E+02,2.220761E-02,1.877986E+00,7.680500E+02,2.238298E-02,1.078495E+00
ucoop,8.539000E+02,2.063087E-02,9.296222E-01,7.472500E+02,2.424271E-02,1.061285E+00,6.766500E+02,2.959864E-02,1.171755E+00,6.145000E+02,3.829296E-02,1.274170E+00,4.890500E+02,5.979289E-02,1.373053E+00
