,log10_var,log10_left_bound,log10_right_bound
beta,0.6073477767684134,0.2330507814706041,0.6274704999812151
gammam,-0.2346295197083515,-0.2589345336952898,0.0
gammamRNA,-0.5364055978129998,-0.5604641368968573,-0.1613065749094354
gammad,-2.540456741719587,-3.3010299956639813,-1.0
alphaass,-1.239577516576788,-1.9910887990223842,-1.195998619509635
alphadiss,1.9041743682841634,1.861071273250416,2.653273921214911
phi0,-0.37427609047424415,-0.7521298897585507,-0.3501188935713766
f1,1.455453968778628,1.3205720615206813,1.612861805928556
f2,-1.8464900106991624,-3.0,-0.12984358990861825
f12,-0.27221482581709405,-3.0,-0.24114938874537595
kb1,0.01703333929878037,-0.5103582307544244,0.05963613864978314
kb2,-2.0865040403828763,-2.332719748248429,-1.8271068112570101
ku1,0.08884456272700428,0.05212659189781865,0.6375291324474028
ku2,-1.5486741915104805,-2.0,-1.4553908340673942
bcoop,1.0102999566398119,0.7349266615411177,1.241975456487197
ucoop,-1.0814454694497264,-1.3010299956639813,-0.9651136596297212
