,log10_var,log10_left_bound,log10_right_bound
beta,1.5314789170422551,1.4176714910047605,1.6384520281761163
gammam,-0.6328305114653193,-0.7391682033330882,-0.5191187789363948
gammamRNA,0.7939998009844705,0.6865525409956525,0.9066561598210883
gammad,-2.962972120244225,-3.3010299956639813,-1.0
alphaass,-1.7886124470631413,-2.0,-1.5685292748659188
alphadiss,1.926702494182645,1.7101970134812592,2.148908618433894
phi0,-0.2228632874958274,-0.33740530216894793,-0.11299666400987415
f1,-1.8455760268853532,-3.0,1.012317875907375
f2,1.1690863574870227,1.0428737822115366,1.3800605245313333
f12,-0.6127881996862694,-3.0,-0.05399853588617859
kb1,-2.785421046429501,-3.0,-2.0049861687403148
kb2,1.113609151073028,0.9167665256798849,1.2417203284570044
ku1,-1.4890530513270273,-2.0,-1.1953357130077786
ku2,1.1344958558346736,1.002871518138491,1.3348918088211834
bcoop,0.6697816152085365,0.3348976110173079,1.3010299956639813
ucoop,-1.2951633937885962,-1.3010299956639813,-0.9883866358552351
