,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.085000E+02,2.145706E-01,2.041022E+00,2.627000E+02,2.201943E-01,3.195379E+00,2.322000E+02,2.693160E-01,4.109259E+00,2.102000E+02,3.752002E-01,4.607767E+00,1.934000E+02,6.135053E-01,4.402967E+00
gammam,2.409000E+02,4.621429E-01,3.427031E+00,2.461000E+02,2.866049E-01,3.667359E+00,2.573000E+02,2.115799E-01,3.328316E+00,2.772000E+02,1.794571E-01,2.635000E+00,3.114000E+02,1.821739E-01,1.704725E+00
gammamRNA,2.456000E+02,4.521349E-01,3.286366E+00,2.492000E+02,2.753957E-01,3.575143E+00,2.580000E+02,1.997998E-01,3.285431E+00,2.744000E+02,1.676029E-01,2.632916E+00,3.034000E+02,1.685425E-01,1.748457E+00
gammad,2.530000E+02,2.311639E-01,3.466409E+00,2.534000E+02,2.345298E-01,3.413250E+00,2.544000E+02,2.428011E-01,3.289330E+00,2.567000E+02,2.639679E-01,3.008383E+00,2.624000E+02,3.254919E-01,2.407675E+00
alphaass,2.868000E+02,1.970760E-01,2.570803E+00,2.581000E+02,2.206403E-01,3.340158E+00,2.381000E+02,2.736132E-01,3.872862E+00,2.237000E+02,3.733944E-01,4.067062E+00,2.134000E+02,5.813449E-01,3.771477E+00
alphadiss,2.159000E+02,5.420140E-01,3.843472E+00,2.282000E+02,3.389092E-01,4.044295E+00,2.462000E+02,2.463868E-01,3.669828E+00,2.733000E+02,2.025881E-01,2.916299E+00,3.156000E+02,1.981769E-01,1.903631E+00
phi0,3.093000E+02,2.149074E-01,2.024541E+00,2.632000E+02,2.197946E-01,3.180369E+00,2.326000E+02,2.682360E-01,4.097987E+00,2.105000E+02,3.728095E-01,4.604337E+00,1.937000E+02,6.073128E-01,4.414305E+00
f1,2.612000E+02,2.521364E-01,2.928089E+00,2.365000E+02,2.086580E-01,4.762795E+00,2.173000E+02,2.237980E-01,6.432796E+00,2.009000E+02,2.982527E-01,7.401186E+00,1.854000E+02,5.102756E-01,6.868968E+00
f2,2.529000E+02,2.299663E-01,3.485982E+00,2.529000E+02,2.323793E-01,3.465264E+00,2.531000E+02,2.397092E-01,3.403673E+00,2.534000E+02,2.625959E-01,3.223576E+00,2.546000E+02,3.409394E-01,2.721581E+00
f12,2.530000E+02,2.310020E-01,3.479386E+00,2.531000E+02,2.338184E-01,3.461350E+00,2.534000E+02,2.411902E-01,3.414727E+00,2.543000E+02,2.616099E-01,3.290028E+00,2.567000E+02,3.278169E-01,2.927469E+00
kb1,2.664000E+02,2.964383E-01,2.677646E+00,2.496000E+02,2.190937E-01,3.675760E+00,2.372000E+02,1.938742E-01,4.268989E+00,2.285000E+02,1.957538E-01,4.404443E+00,2.228000E+02,2.356279E-01,3.951336E+00
kb2,2.896000E+02,2.732852E-01,1.342994E+01,2.753000E+02,2.291976E-01,1.002022E+01,2.643000E+02,2.136402E-01,6.909893E+00,2.557000E+02,2.197013E-01,4.337353E+00,2.489000E+02,2.615136E-01,2.344690E+00
ku1,2.229000E+02,2.371260E-01,3.934604E+00,2.285000E+02,1.958369E-01,4.403469E+00,2.373000E+02,1.939000E-01,4.267296E+00,2.497000E+02,2.197766E-01,3.662989E+00,2.669000E+02,3.000611E-01,2.645190E+00
ku2,2.847000E+02,1.403622E-01,3.079848E+00,2.677000E+02,1.750005E-01,3.343323E+00,2.528000E+02,2.302366E-01,3.486547E+00,2.394000E+02,3.247615E-01,3.443046E+00,2.269000E+02,5.119917E-01,3.104833E+00
bcoop,2.432000E+02,4.129799E-01,3.940664E+00,2.522000E+02,2.371209E-01,3.541295E+00,2.624000E+02,1.703338E-01,2.690611E+00,2.767000E+02,1.463420E-01,1.813882E+00,2.971000E+02,1.564858E-01,1.068745E+00
ucoop,2.524000E+02,2.334604E-01,3.486411E+00,2.475000E+02,2.791636E-01,3.456438E+00,2.423000E+02,3.447856E-01,3.352557E+00,2.369000E+02,4.452175E-01,3.148196E+00,2.310000E+02,6.148430E-01,2.815152E+00
