,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.413000E+02,3.541489E-04,2.448230E-03,2.190000E+02,3.559810E-04,3.820075E-03,2.011000E+02,4.055173E-04,5.089973E-03,1.858000E+02,5.162166E-04,6.029535E-03,1.712000E+02,7.766510E-04,6.129511E-03
gammam,1.752000E+02,6.647198E-04,6.325086E-03,1.886000E+02,4.238524E-04,6.254408E-03,2.029000E+02,3.252112E-04,5.252145E-03,2.203000E+02,2.810066E-04,3.878094E-03,2.429000E+02,2.792011E-04,2.362806E-03
gammamRNA,1.751000E+02,6.669437E-04,6.303015E-03,1.875000E+02,4.441370E-04,6.128764E-03,2.008000E+02,3.508577E-04,5.116867E-03,2.169000E+02,3.107132E-04,3.771453E-03,2.379000E+02,3.156723E-04,2.310903E-03
gammad,1.732000E+02,7.251609E-04,6.199081E-03,1.732000E+02,7.251109E-04,6.198097E-03,1.732000E+02,7.249959E-04,6.195782E-03,1.732000E+02,7.247144E-04,6.190127E-03,1.733000E+02,7.240362E-04,6.176487E-03
alphaass,2.475000E+02,3.051558E-04,2.336505E-03,2.233000E+02,3.076927E-04,3.803506E-03,2.042000E+02,3.569047E-04,5.152239E-03,1.882000E+02,4.668603E-04,6.136857E-03,1.728000E+02,7.354218E-04,6.178811E-03
alphadiss,1.748000E+02,6.824873E-04,6.284105E-03,1.907000E+02,4.133629E-04,6.249376E-03,2.074000E+02,3.024351E-04,5.219339E-03,2.272000E+02,2.511720E-04,3.805840E-03,2.522000E+02,2.454098E-04,2.267670E-03
phi0,2.457000E+02,3.610758E-04,2.208093E-03,2.212000E+02,3.531926E-04,3.667859E-03,2.020000E+02,4.018009E-04,5.030306E-03,1.857000E+02,5.178606E-04,6.036125E-03,1.701000E+02,8.080803E-04,6.078958E-03
f1,1.743000E+02,6.718977E-04,6.475547E-03,1.741000E+02,6.827154E-04,6.417221E-03,1.736000E+02,7.077183E-04,6.285736E-03,1.724000E+02,7.689145E-04,5.982404E-03,1.697000E+02,9.428426E-04,5.244414E-03
f2,2.079000E+02,5.881553E-04,2.494361E-03,1.975000E+02,5.274361E-04,3.810186E-03,1.875000E+02,5.488100E-04,5.060236E-03,1.775000E+02,6.478947E-04,6.008333E-03,1.662000E+02,9.188562E-04,6.091875E-03
f12,1.707000E+02,6.299137E-04,5.321808E-03,1.707000E+02,6.300367E-04,5.324020E-03,1.708000E+02,6.307140E-04,5.336188E-03,1.709000E+02,6.346510E-04,5.403438E-03,1.718000E+02,6.634891E-04,5.771305E-03
kb1,1.668000E+02,1.052941E-03,6.635909E-03,1.730000E+02,7.348668E-04,6.248104E-03,1.770000E+02,6.116887E-04,5.096356E-03,1.805000E+02,5.697434E-04,3.784274E-03,1.838000E+02,5.959730E-04,2.532034E-03
kb2,2.069000E+02,5.017625E-04,2.741566E-03,1.974000E+02,4.648588E-04,4.024047E-03,1.884000E+02,4.913800E-04,5.219464E-03,1.796000E+02,5.879136E-04,6.073970E-03,1.693000E+02,8.538095E-04,6.002610E-03
ku1,1.737000E+02,7.063393E-04,6.254006E-03,1.712000E+02,8.070651E-04,5.945667E-03,1.684000E+02,9.432551E-04,5.536826E-03,1.654000E+02,1.138569E-03,5.004654E-03,1.622000E+02,1.431073E-03,4.332479E-03
ku2,1.719000E+02,7.781332E-04,6.088229E-03,1.807000E+02,5.255864E-04,6.160829E-03,1.881000E+02,4.371482E-04,5.248468E-03,1.957000E+02,4.148157E-04,3.982735E-03,2.037000E+02,4.548194E-04,2.634497E-03
bcoop,1.733000E+02,5.677788E-04,6.873917E-03,1.733000E+02,5.953823E-04,6.751299E-03,1.734000E+02,6.423314E-04,6.545487E-03,1.732000E+02,7.312578E-04,6.171956E-03,1.725000E+02,9.394530E-04,5.401242E-03
ucoop,1.744000E+02,8.133022E-04,6.032428E-03,1.723000E+02,6.828747E-04,6.194161E-03,1.712000E+02,6.485312E-04,6.059200E-03,1.706000E+02,6.374216E-04,5.927333E-03,1.703000E+02,6.334043E-04,5.836639E-03
