,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,4.879000E+02,8.750564E-04,5.180284E-01,4.210000E+02,9.225485E-04,5.476760E-01,3.832000E+02,9.786347E-04,5.750374E-01,3.573000E+02,1.045868E-03,6.009586E-01,3.383000E+02,1.128577E-03,6.258642E-01
gammam,3.460000E+02,1.087425E-03,6.152983E-01,3.656000E+02,1.013136E-03,5.931081E-01,3.922000E+02,9.516397E-04,5.698419E-01,4.318000E+02,8.996277E-04,5.450765E-01,5.044000E+02,8.551591E-04,5.178900E-01
gammamRNA,3.420000E+02,1.106125E-03,6.207861E-01,3.627000E+02,1.005466E-03,5.985014E-01,3.928000E+02,9.263446E-04,5.745831E-01,4.420000E+02,8.619325E-04,5.482599E-01,5.607000E+02,8.086613E-04,5.175102E-01
gammad,3.403000E+02,1.117488E-03,6.228106E-01,3.404000E+02,1.117436E-03,6.225732E-01,3.404000E+02,1.117313E-03,6.220001E-01,3.405000E+02,1.117015E-03,6.206253E-01,3.409000E+02,1.116295E-03,6.173142E-01
alphaass,4.898000E+02,8.716016E-04,5.179411E-01,4.233000E+02,9.179179E-04,5.467029E-01,3.856000E+02,9.723318E-04,5.732422E-01,3.598000E+02,1.037092E-03,5.983777E-01,3.406000E+02,1.116050E-03,6.224959E-01
alphadiss,3.426000E+02,1.105993E-03,6.197705E-01,3.640000E+02,1.023456E-03,5.938094E-01,3.937000E+02,9.562522E-04,5.666336E-01,4.402000E+02,9.001918E-04,5.376521E-01,5.379000E+02,8.529102E-04,5.055496E-01
phi0,4.643000E+02,8.873613E-04,5.265021E-01,4.148000E+02,9.296223E-04,5.514993E-01,3.833000E+02,9.784230E-04,5.749378E-01,3.606000E+02,1.035434E-03,5.973288E-01,3.432000E+02,1.103287E-03,6.189155E-01
f1,4.640000E+02,9.142579E-04,4.668729E-01,4.159000E+02,9.424311E-04,5.027597E-01,3.856000E+02,9.776720E-04,5.373348E-01,3.640000E+02,1.021965E-03,5.712183E-01,3.476000E+02,1.078955E-03,6.047417E-01
f2,3.404000E+02,1.113439E-03,6.228170E-01,3.404000E+02,1.117994E-03,6.228921E-01,3.401000E+02,1.128008E-03,6.230672E-01,3.396000E+02,1.150254E-03,6.234429E-01,3.385000E+02,1.200845E-03,6.242269E-01
f12,3.403000E+02,1.117513E-03,6.228890E-01,3.403000E+02,1.117622E-03,6.229403E-01,3.404000E+02,1.118076E-03,6.231373E-01,3.404000E+02,1.120051E-03,6.239859E-01,3.410000E+02,1.128863E-03,6.276789E-01
kb1,5.001000E+02,8.704482E-04,4.857162E-01,4.304000E+02,9.032567E-04,5.199514E-01,3.925000E+02,9.445462E-04,5.509082E-01,3.672000E+02,9.968890E-04,5.798110E-01,3.489000E+02,1.065359E-03,6.072124E-01
kb2,3.413000E+02,9.828947E-04,5.563392E-01,3.462000E+02,8.776846E-04,4.755443E-01,3.552000E+02,8.076459E-04,3.988132E-01,3.696000E+02,7.590702E-04,3.257105E-01,3.934000E+02,7.281450E-04,2.550755E-01
ku1,3.467000E+02,1.073770E-03,6.111683E-01,3.645000E+02,9.979597E-04,5.843747E-01,3.892000E+02,9.408815E-04,5.559730E-01,4.264000E+02,8.962597E-04,5.253942E-01,4.950000E+02,8.609635E-04,4.913363E-01
ku2,4.952000E+02,3.825845E-04,4.497960E-01,4.425000E+02,4.453164E-04,4.914972E-01,4.044000E+02,5.285716E-04,5.280161E-01,3.753000E+02,6.441787E-04,5.620143E-01,3.529000E+02,8.215166E-04,5.946605E-01
bcoop,3.320000E+02,9.819726E-04,5.684436E-01,3.218000E+02,8.038553E-04,4.564510E-01,3.158000E+02,6.707832E-04,3.129103E-01,3.148000E+02,6.285538E-04,1.740058E-01,3.228000E+02,7.872020E-04,7.067023E-02
ucoop,3.298000E+02,5.665987E-04,5.881965E-01,3.283000E+02,7.135441E-04,5.963922E-01,3.307000E+02,8.589453E-04,6.053507E-01,3.351000E+02,9.923567E-04,6.143183E-01,3.400000E+02,1.109397E-03,6.223441E-01
