,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.226000E+02,4.859552E-02,4.799169E+01,1.704000E+02,6.551977E-02,6.019558E+01,1.433000E+02,9.461852E-02,7.119584E+01,1.250000E+02,1.499780E-01,8.023877E+01,1.104000E+02,2.811024E-01,8.391303E+01
gammam,1.541000E+02,4.479924E-01,5.183506E+01,1.685000E+02,1.811923E-01,5.657674E+01,1.829000E+02,1.005196E-01,5.426324E+01,2.057000E+02,6.454167E-02,4.965185E+01,2.554000E+02,4.544241E-02,4.353157E+01
gammamRNA,1.207000E+02,3.026330E-01,8.246625E+01,1.337000E+02,1.553471E-01,7.935261E+01,1.498000E+02,9.595946E-02,7.039029E+01,1.749000E+02,6.574387E-02,5.950623E+01,2.254000E+02,4.844490E-02,4.756294E+01
gammad,2.620000E+02,4.337140E-02,4.401504E+01,2.621000E+02,4.346598E-02,4.388204E+01,2.626000E+02,4.369471E-02,4.356255E+01,2.636000E+02,4.424977E-02,4.280375E+01,2.659000E+02,4.560044E-02,4.104957E+01
alphaass,2.339000E+02,4.727653E-02,4.604033E+01,1.794000E+02,6.316009E-02,5.592599E+01,1.523000E+02,9.045598E-02,6.390697E+01,1.348000E+02,1.427070E-01,6.952064E+01,1.214000E+02,2.703762E-01,7.027932E+01
alphadiss,1.214000E+02,2.700953E-01,7.028571E+01,1.348000E+02,1.430611E-01,6.953477E+01,1.521000E+02,9.083448E-02,6.397054E+01,1.789000E+02,6.348448E-02,5.605907E+01,2.321000E+02,4.753193E-02,4.626804E+01
phi0,2.284000E+02,4.771080E-02,4.707917E+01,1.722000E+02,6.444133E-02,5.961058E+01,1.440000E+02,9.345057E-02,7.087982E+01,1.252000E+02,1.491264E-01,8.015857E+01,1.102000E+02,2.830267E-01,8.389675E+01
f1,2.637000E+02,4.334069E-02,4.288905E+01,2.634000E+02,4.431897E-02,4.287904E+01,2.619000E+02,4.912740E-02,4.282902E+01,2.540000E+02,7.571812E-02,4.251508E+01,2.015000E+02,2.864789E-01,3.720954E+01
f2,3.637000E+02,4.800523E-02,3.199094E+01,2.831000E+02,4.502977E-02,3.962920E+01,2.437000E+02,4.339756E-02,4.715298E+01,2.184000E+02,4.268313E-02,5.482017E+01,2.002000E+02,4.273992E-02,6.274820E+01
f12,2.634000E+02,4.341772E-02,4.285785E+01,2.635000E+02,4.377615E-02,4.286792E+01,2.634000E+02,4.517561E-02,4.290867E+01,2.633000E+02,5.080299E-02,4.306363E+01,2.631000E+02,7.648783E-02,4.363981E+01
kb1,2.634000E+02,4.383325E-02,4.059718E+01,2.646000E+02,4.293777E-02,3.015783E+01,2.685000E+02,4.386833E-02,2.097403E+01,2.773000E+02,4.816613E-02,1.306101E+01,2.968000E+02,6.301961E-02,6.359962E+00
kb2,2.798000E+02,4.451008E-02,4.156908E+01,2.179000E+02,4.379283E-02,4.755298E+01,1.879000E+02,4.517050E-02,5.137163E+01,1.692000E+02,4.888616E-02,5.360842E+01,1.561000E+02,5.663640E-02,5.439450E+01
ku1,3.672000E+02,1.960317E-02,3.912315E+01,3.055000E+02,2.858499E-02,4.108781E+01,2.636000E+02,4.409164E-02,4.287218E+01,2.352000E+02,7.323883E-02,4.445889E+01,2.135000E+02,1.418098E-01,4.586810E+01
ku2,1.766000E+02,7.518554E-02,5.097023E+01,1.866000E+02,5.661823E-02,5.129251E+01,2.013000E+02,4.832362E-02,4.973766E+01,2.268000E+02,4.474836E-02,4.653995E+01,2.839000E+02,4.440530E-02,4.130869E+01
bcoop,2.645000E+02,7.504977E-02,6.748672E+01,2.625000E+02,5.145769E-02,5.143574E+01,2.654000E+02,4.020486E-02,3.665376E+01,2.761000E+02,3.495322E-02,2.396352E+01,3.012000E+02,3.491169E-02,1.380993E+01
ucoop,2.729000E+02,3.629188E-02,4.236905E+01,2.617000E+02,4.614271E-02,4.298764E+01,2.538000E+02,5.914985E-02,4.357979E+01,2.482000E+02,7.766828E-02,4.417824E+01,2.439000E+02,1.087098E-01,4.480218E+01
