,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.503000E+02,1.716095E-02,6.426216E-02,1.229000E+02,1.840483E-02,9.308962E-02,1.032000E+02,2.089612E-02,1.163793E-01,8.810000E+01,2.503569E-02,1.317868E-01,7.630000E+01,3.309440E-02,1.328309E-01
gammam,8.910000E+01,3.049428E-02,1.182058E-01,9.810000E+01,2.317617E-02,1.198309E-01,1.103000E+02,1.943262E-02,1.083744E-01,1.273000E+02,1.711146E-02,8.918728E-02,1.518000E+02,1.580468E-02,6.351436E-02
gammamRNA,7.880000E+01,3.289599E-02,1.356834E-01,8.930000E+01,2.504422E-02,1.332974E-01,1.029000E+02,2.098294E-02,1.171424E-01,1.213000E+02,1.849129E-02,9.358317E-02,1.475000E+02,1.720596E-02,6.448847E-02
gammad,1.062000E+02,2.038070E-02,1.128056E-01,1.062000E+02,2.034578E-02,1.128443E-01,1.063000E+02,2.026193E-02,1.129350E-01,1.065000E+02,2.006251E-02,1.131481E-01,1.069000E+02,1.959905E-02,1.136259E-01
alphaass,1.061000E+02,2.038721E-02,1.128747E-01,9.760000E+01,2.261276E-02,1.198852E-01,9.030000E+01,2.569106E-02,1.233418E-01,8.380000E+01,3.031141E-02,1.217541E-01,7.800000E+01,3.844512E-02,1.119047E-01
alphadiss,1.067000E+02,1.961192E-02,1.152997E-01,1.162000E+02,1.206752E-02,1.437599E-01,1.297000E+02,7.911156E-03,1.584674E-01,1.506000E+02,5.289399E-03,1.574621E-01,1.897000E+02,3.574674E-03,1.348340E-01
phi0,1.505000E+02,1.715743E-02,6.395409E-02,1.229000E+02,1.841169E-02,9.318401E-02,1.029000E+02,2.094991E-02,1.167170E-01,8.780000E+01,2.520240E-02,1.320819E-01,7.580000E+01,3.363871E-02,1.323307E-01
f1,1.068000E+02,1.889334E-02,1.239315E-01,1.067000E+02,1.896812E-02,1.233153E-01,1.066000E+02,1.919465E-02,1.214889E-01,1.064000E+02,1.990287E-02,1.161195E-01,1.056000E+02,2.237269E-02,1.007073E-01
f2,1.095000E+02,2.080178E-02,1.014796E-01,9.490000E+01,1.995460E-02,1.539841E-01,8.280000E+01,2.104391E-02,2.000388E-01,7.240000E+01,2.392645E-02,2.328134E-01,6.320000E+01,3.082037E-02,2.366032E-01
f12,1.065000E+02,1.963411E-02,1.171826E-01,1.064000E+02,1.978589E-02,1.162572E-01,1.063000E+02,2.015358E-02,1.140774E-01,1.059000E+02,2.109119E-02,1.088792E-01,1.052000E+02,2.385610E-02,9.602566E-02
kb1,1.023000E+02,3.015647E-02,2.575898E-01,1.027000E+02,2.364933E-02,2.381651E-01,1.034000E+02,2.108278E-02,1.946097E-01,1.048000E+02,2.018166E-02,1.438391E-01,1.073000E+02,2.097725E-02,9.234724E-02
kb2,1.258000E+02,2.288734E-02,8.534986E-02,1.172000E+02,2.064454E-02,1.054700E-01,1.095000E+02,2.018024E-02,1.130826E-01,1.025000E+02,2.100709E-02,1.094499E-01,9.600000E+01,2.412808E-02,9.392025E-02
ku1,1.287000E+02,1.453409E-02,1.160076E-01,1.176000E+02,1.679634E-02,1.156276E-01,1.076000E+02,1.982920E-02,1.133618E-01,9.870000E+01,2.422425E-02,1.081836E-01,9.060000E+01,3.159747E-02,9.765965E-02
ku2,1.013000E+02,2.358749E-02,9.505829E-02,1.063000E+02,2.034101E-02,1.130314E-01,1.121000E+02,1.938785E-02,1.190905E-01,1.187000E+02,1.964712E-02,1.129908E-01,1.261000E+02,2.153167E-02,9.167715E-02
bcoop,9.050000E+01,3.936891E-02,1.617581E-01,9.590000E+01,2.800497E-02,1.581802E-01,1.020000E+02,2.246776E-02,1.334115E-01,1.086000E+02,1.956470E-02,1.006251E-01,1.157000E+02,1.879801E-02,6.680697E-02
ucoop,1.251000E+02,1.376986E-02,1.136758E-01,1.169000E+02,1.596262E-02,1.151449E-01,1.090000E+02,1.892176E-02,1.141127E-01,1.017000E+02,2.324276E-02,1.093417E-01,9.480000E+01,3.056311E-02,9.821816E-02
