,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.157000E+02,5.479902E-04,4.150386E-03,1.776000E+02,5.518591E-04,6.060133E-03,1.520000E+02,6.345838E-04,7.623856E-03,1.332000E+02,8.108608E-04,8.760587E-03,1.178000E+02,1.217419E-03,9.025565E-03
gammam,1.411000E+02,1.139975E-03,7.746060E-03,1.498000E+02,7.454302E-04,7.770621E-03,1.616000E+02,5.726832E-04,6.982329E-03,1.795000E+02,4.897356E-04,5.733006E-03,2.089000E+02,4.813928E-04,4.038895E-03
gammamRNA,1.266000E+02,1.208207E-03,8.975663E-03,1.384000E+02,8.024874E-04,8.707638E-03,1.538000E+02,6.298034E-04,7.562237E-03,1.760000E+02,5.489696E-04,5.997930E-03,2.108000E+02,5.469460E-04,4.073248E-03
gammad,1.583000E+02,6.038262E-04,7.224246E-03,1.583000E+02,6.038861E-04,7.223646E-03,1.584000E+02,6.040301E-04,7.222206E-03,1.583000E+02,6.043789E-04,7.218724E-03,1.584000E+02,6.052229E-04,7.210272E-03
alphaass,2.243000E+02,5.043503E-04,3.923131E-03,1.863000E+02,5.060709E-04,5.698507E-03,1.612000E+02,5.871435E-04,7.063578E-03,1.427000E+02,7.540575E-04,8.003443E-03,1.277000E+02,1.108481E-03,8.231152E-03
alphadiss,1.196000E+02,1.661102E-03,7.413290E-03,1.273000E+02,1.169840E-03,8.074260E-03,1.352000E+02,9.126511E-04,8.160126E-03,1.436000E+02,7.526973E-04,7.931927E-03,1.531000E+02,6.450398E-04,7.498641E-03
phi0,2.319000E+02,5.779946E-04,3.448629E-03,1.972000E+02,5.371741E-04,5.013232E-03,1.726000E+02,5.609808E-04,6.350327E-03,1.539000E+02,6.245419E-04,7.503485E-03,1.391000E+02,7.357181E-04,8.435845E-03
f1,1.555000E+02,5.596058E-04,7.858900E-03,1.356000E+02,3.750412E-04,1.337863E-02,1.200000E+02,3.161816E-04,1.967587E-02,1.075000E+02,3.145690E-04,2.619476E-02,9.700000E+01,3.769202E-04,3.137391E-02
f2,1.583000E+02,5.919218E-04,7.297619E-03,1.583000E+02,5.959500E-04,7.272259E-03,1.584000E+02,6.102769E-04,7.183682E-03,1.586000E+02,6.618632E-04,6.884350E-03,1.589000E+02,8.588471E-04,5.957806E-03
f12,1.582000E+02,5.612731E-04,7.448653E-03,1.581000E+02,5.700524E-04,7.400660E-03,1.583000E+02,5.920200E-04,7.283911E-03,1.585000E+02,6.503972E-04,6.993888E-03,1.588000E+02,8.341007E-04,6.229819E-03
kb1,1.779000E+02,9.255624E-04,5.202062E-03,1.649000E+02,6.737641E-04,6.653105E-03,1.545000E+02,5.774947E-04,7.473039E-03,1.462000E+02,5.622317E-04,7.704961E-03,1.391000E+02,6.553819E-04,7.194114E-03
kb2,1.719000E+02,8.472919E-04,1.655271E-02,1.657000E+02,6.490989E-04,1.368079E-02,1.613000E+02,5.871021E-04,1.043721E-02,1.585000E+02,6.012386E-04,7.366404E-03,1.563000E+02,7.206189E-04,4.639338E-03
ku1,1.512000E+02,7.642430E-04,6.570922E-03,1.550000E+02,6.190844E-04,7.237404E-03,1.598000E+02,6.101927E-04,7.136025E-03,1.666000E+02,6.903762E-04,6.432924E-03,1.756000E+02,9.254830E-04,5.076743E-03
ku2,1.950000E+02,4.724289E-04,5.429703E-03,1.752000E+02,5.162969E-04,6.382110E-03,1.583000E+02,6.045215E-04,7.224429E-03,1.434000E+02,7.734284E-04,7.829457E-03,1.297000E+02,1.154685E-03,7.823728E-03
bcoop,1.437000E+02,1.173169E-03,1.558636E-02,1.464000E+02,7.704017E-04,1.367167E-02,1.512000E+02,6.330067E-04,1.051868E-02,1.578000E+02,6.026141E-04,7.454264E-03,1.645000E+02,6.725085E-04,4.844324E-03
ucoop,1.766000E+02,5.080973E-04,6.218283E-03,1.630000E+02,5.709814E-04,6.968491E-03,1.509000E+02,6.769834E-04,7.598106E-03,1.398000E+02,8.661122E-04,7.974147E-03,1.285000E+02,1.278437E-03,7.726754E-03
