,log10_var,log10_left_bound,log10_right_bound
beta,-1.071757816842691,-1.089887546982482,-0.5763464993374752
gammam,-0.9321854888381599,-1.3158620094638918,-0.9139787410092894
gammamRNA,-1.2579822528598616,-1.6152319861600852,-1.2359316449217772
gammad,-2.342084063170045,-3.3010299956639813,-1.0
alphaass,-0.4255057317146725,-0.4654831252453546,0.0
alphadiss,1.7985815947285477,0.9691392682959765,1.8408189605388723
phi0,-1.7912899800935989,-1.8075954503987863,-1.2924559309167152
f1,0.020361282647707864,-3.0,1.323365672779978
f2,1.9836713828601966,1.9496033167664257,2.0
f12,-2.4570501511858214,-3.0,0.5070623028742806
kb1,-1.0337174378325367,-2.0206991145455016,-0.43823188607048597
kb2,0.24402958903002173,0.20918161492911327,0.755044415659957
ku1,-1.904830648568245,-2.0,-1.411473659503275
ku2,-0.7953374882517811,-1.195323087855682,-0.7545672613272014
bcoop,0.5800121125294243,-0.3788784934051047,1.3010299956639813
ucoop,-1.224608028303388,-1.3010299956639813,-0.7066549179194549
