,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.903000E+02,4.093284E-02,3.996409E-01,2.362000E+02,4.047037E-02,6.161535E-01,2.008000E+02,4.785799E-02,7.998667E-01,1.751000E+02,6.489464E-02,9.348619E-01,1.540000E+02,1.067232E-01,9.643743E-01
gammam,1.751000E+02,1.087974E-01,8.962773E-01,1.901000E+02,6.675437E-02,8.762676E-01,2.103000E+02,4.924077E-02,7.621625E-01,2.398000E+02,4.095000E-02,6.021035E-01,2.874000E+02,3.981536E-02,4.057926E-01
gammamRNA,2.460000E+02,8.632102E-02,5.704550E-01,2.480000E+02,5.413951E-02,5.971641E-01,2.537000E+02,4.106841E-02,5.465192E-01,2.669000E+02,3.604531E-02,4.476952E-01,2.922000E+02,3.840048E-02,3.071420E-01
gammad,2.537000E+02,3.810967E-02,5.484815E-01,2.539000E+02,3.827482E-02,5.461473E-01,2.545000E+02,3.867765E-02,5.405509E-01,2.559000E+02,3.967329E-02,5.272794E-01,2.592000E+02,4.221510E-02,4.966153E-01
alphaass,3.391000E+02,4.763205E-02,2.557030E-01,3.044000E+02,4.099841E-02,3.564372E-01,2.776000E+02,3.915317E-02,4.460053E-01,2.562000E+02,3.946550E-02,5.272372E-01,2.388000E+02,4.117854E-02,6.013837E-01
alphadiss,1.720000E+02,1.169640E-01,8.324028E-01,1.893000E+02,7.072414E-02,8.280094E-01,2.114000E+02,5.059719E-02,7.314047E-01,2.431000E+02,4.092268E-02,5.825686E-01,2.938000E+02,3.948014E-02,3.899962E-01
phi0,2.901000E+02,4.091286E-02,4.003592E-01,2.358000E+02,4.049691E-02,6.175232E-01,2.005000E+02,4.797752E-02,8.016042E-01,1.748000E+02,6.525273E-02,9.362498E-01,1.537000E+02,1.080015E-01,9.631186E-01
f1,2.523000E+02,3.754209E-02,5.609444E-01,2.196000E+02,2.599855E-02,9.460768E-01,1.959000E+02,2.306272E-02,1.370939E+00,1.784000E+02,2.394221E-02,1.808706E+00,1.646000E+02,2.864332E-02,2.190982E+00
f2,2.542000E+02,3.603575E-02,5.538924E-01,2.544000E+02,3.635498E-02,5.515478E-01,2.549000E+02,3.747776E-02,5.434681E-01,2.564000E+02,4.145931E-02,5.167655E-01,2.599000E+02,5.626291E-02,4.377557E-01
f12,2.557000E+02,3.962776E-02,5.289162E-01,2.559000E+02,4.016086E-02,5.262978E-01,2.564000E+02,4.155386E-02,5.195817E-01,2.577000E+02,4.541489E-02,5.018579E-01,2.606000E+02,5.809886E-02,4.513367E-01
kb1,2.643000E+02,4.611047E-02,4.758851E-01,2.391000E+02,3.054168E-02,6.242747E-01,2.216000E+02,2.461031E-02,7.010570E-01,2.091000E+02,2.268284E-02,7.177767E-01,1.995000E+02,2.496688E-02,6.698072E-01
kb2,2.819000E+02,3.271612E-02,2.658930E+00,2.707000E+02,3.055726E-02,1.892284E+00,2.628000E+02,3.070953E-02,1.273153E+00,2.578000E+02,3.385339E-02,7.923534E-01,2.551000E+02,4.373770E-02,4.321862E-01
ku1,2.013000E+02,2.579580E-02,6.617589E-01,2.107000E+02,2.326850E-02,7.099386E-01,2.230000E+02,2.510545E-02,6.938522E-01,2.400000E+02,3.099780E-02,6.186591E-01,2.646000E+02,4.642895E-02,4.735539E-01
ku2,2.886000E+02,3.618742E-02,4.244120E-01,2.572000E+02,3.921767E-02,5.244376E-01,2.311000E+02,4.685756E-02,6.119621E-01,2.090000E+02,6.247019E-02,6.735901E-01,1.886000E+02,9.940854E-02,6.732814E-01
bcoop,2.082000E+02,1.317929E-01,1.967119E+00,2.147000E+02,7.405833E-02,1.759543E+00,2.232000E+02,5.228748E-02,1.348768E+00,2.349000E+02,4.234370E-02,9.459717E-01,2.505000E+02,3.918255E-02,6.119682E-01
ucoop,2.732000E+02,3.656738E-02,4.681545E-01,2.502000E+02,4.091105E-02,5.493062E-01,2.304000E+02,4.923467E-02,6.188731E-01,2.124000E+02,6.503704E-02,6.660041E-01,1.940000E+02,1.011562E-01,6.592479E-01
