,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.870000E+01,6.715978E-01,1.503284E+00,9.300000E+01,6.460656E-01,1.812874E+00,8.780000E+01,6.691193E-01,2.062724E+00,8.300000E+01,7.415112E-01,2.241957E+00,7.850000E+01,9.045321E-01,2.289550E+00
gammam,7.520000E+01,9.571321E-01,2.365725E+00,7.580000E+01,7.741758E-01,2.514364E+00,7.640000E+01,6.705353E-01,2.551480E+00,7.700000E+01,6.035415E-01,2.530340E+00,7.760000E+01,5.574912E-01,2.473201E+00
gammamRNA,7.780000E+01,9.250328E-01,2.253530E+00,8.130000E+01,7.681351E-01,2.199967E+00,8.510000E+01,6.958574E-01,2.027104E+00,8.930000E+01,6.713981E-01,1.788630E+00,9.380000E+01,6.944662E-01,1.493500E+00
gammad,7.460000E+01,1.251380E+00,2.088729E+00,7.460000E+01,1.256650E+00,2.081579E+00,7.460000E+01,1.262916E+00,2.073110E+00,7.450000E+01,1.270359E+00,2.063098E+00,7.450000E+01,1.279185E+00,2.051278E+00
alphaass,9.280000E+01,5.433425E-01,1.486752E+00,8.770000E+01,5.084758E-01,1.875836E+00,8.360000E+01,5.242122E-01,2.191343E+00,8.030000E+01,5.884125E-01,2.421469E+00,7.740000E+01,7.463948E-01,2.490799E+00
alphadiss,7.680000E+01,7.318960E-01,2.508504E+00,7.930000E+01,5.751778E-01,2.433959E+00,8.210000E+01,5.119421E-01,2.198020E+00,8.570000E+01,4.968252E-01,1.877649E+00,9.020000E+01,5.318022E-01,1.485041E+00
phi0,9.880000E+01,6.720442E-01,1.500678E+00,9.300000E+01,6.460512E-01,1.808897E+00,8.790000E+01,6.681808E-01,2.058100E+00,8.320000E+01,7.386178E-01,2.238288E+00,7.870000E+01,8.962106E-01,2.291614E+00
f1,7.460000E+01,1.230245E+00,2.114361E+00,7.460000E+01,1.236215E+00,2.106811E+00,7.460000E+01,1.244445E+00,2.096452E+00,7.460000E+01,1.255779E+00,2.082285E+00,7.460000E+01,1.271340E+00,2.063004E+00
f2,7.320000E+01,6.106436E-01,3.532443E+00,7.110000E+01,4.007541E-01,4.667123E+00,6.870000E+01,3.015554E-01,5.734833E+00,6.640000E+01,2.478651E-01,6.799478E+00,6.430000E+01,2.195168E-01,7.862803E+00
f12,7.460000E+01,1.239689E+00,2.101582E+00,7.460000E+01,1.247359E+00,2.092271E+00,7.460000E+01,1.256087E+00,2.081731E+00,7.460000E+01,1.266022E+00,2.069813E+00,7.460000E+01,1.277309E+00,2.056367E+00
kb1,7.400000E+01,1.112217E+00,2.096835E+00,7.310000E+01,9.979214E-01,2.045241E+00,7.220000E+01,9.388835E-01,1.927251E+00,7.120000E+01,9.195225E-01,1.767199E+00,7.030000E+01,9.332723E-01,1.574043E+00
kb2,8.040000E+01,1.190344E+00,2.165365E+00,7.930000E+01,1.090062E+00,2.305925E+00,7.810000E+01,1.043575E+00,2.373486E+00,7.700000E+01,1.047973E+00,2.366967E+00,7.570000E+01,1.118983E+00,2.262452E+00
ku1,7.540000E+01,1.143277E+00,2.174161E+00,7.520000E+01,1.175900E+00,2.146660E+00,7.490000E+01,1.209874E+00,2.118236E+00,7.470000E+01,1.244965E+00,2.089248E+00,7.440000E+01,1.280870E+00,2.060101E+00
ku2,7.580000E+01,1.106300E+00,2.280504E+00,7.710000E+01,1.037778E+00,2.382157E+00,7.820000E+01,1.036444E+00,2.384197E+00,7.930000E+01,1.086840E+00,2.310507E+00,8.050000E+01,1.193602E+00,2.160947E+00
bcoop,7.430000E+01,1.000797E+00,2.162614E+00,7.390000E+01,8.634327E-01,2.094531E+00,7.330000E+01,8.012470E-01,1.936066E+00,7.270000E+01,7.850052E-01,1.730151E+00,7.200000E+01,8.114154E-01,1.488587E+00
ucoop,1.021000E+02,5.524565E-01,1.396984E+00,9.590000E+01,5.151786E-01,1.750471E+00,9.020000E+01,5.257231E-01,2.063548E+00,8.480000E+01,5.845229E-01,2.320552E+00,7.980000E+01,7.377644E-01,2.442285E+00
