,log10_var,log10_left_bound,log10_right_bound
beta,-1.0007824344698963,-1.2544900194677742,-0.8654324680409036
gammam,-0.25916379294268854,-0.39567028372386326,-0.0040494342647295085
gammamRNA,-1.2387489256913373,-1.3247475133040651,-0.9807680924573745
gammad,-3.2576677176428515,-3.3010299956639813,-1.0
alphaass,-1.6665527255032495,-2.0,-1.4028988763513681
alphadiss,0.11260500153457455,-0.1579241441066141,0.6229746252867641
phi0,-0.1439360466669002,-0.4013199151955137,-0.014349541380415415
f1,-0.9617773616312816,-3.0,0.7707467004948296
f2,1.9621324692982356,1.5502367076865655,2.0
f12,-2.202801730161041,-3.0,-0.16296534354967637
kb1,-2.7269987279362624,-3.0,-1.6975839658954552
kb2,-1.1592041011529062,-1.6373795983143582,-1.0018609281462674
ku1,-1.6199697520321694,-2.0,-1.480107386492133
ku2,-0.1989394701521445,-0.3290942350044309,0.28527500042752585
bcoop,0.7408362070573115,0.4417347125180595,1.3010299956639813
ucoop,-0.9804683154687446,-1.3010299956639813,-0.8423307224118803
