,log10_var,log10_left_bound,log10_right_bound
beta,-0.1390633792999063,-0.1645058721610404,0.012574436885960067
gammam,-0.11075433910702034,-0.24900925842709454,-0.07960468123317087
gammamRNA,-0.5474469367710747,-0.6767807897147875,-0.5202457210856457
gammad,-1.6583676642219456,-3.3010299956639813,-1.0
alphaass,-0.5300307905000405,-0.5903224963584373,-0.23602933639454932
alphadiss,2.778368343355874,2.4821141070021797,2.83723925215197
phi0,0.045322978786657475,0.01735957868605864,0.19076205623712766
f1,-0.7498240519160749,-3.0,-0.17246841601572716
f2,1.8672906698548841,1.834018175041423,2.0
f12,-1.6744843366368518,-3.0,1.3217992777105811
kb1,-0.5739769843101239,-0.9956880163343406,-0.5010811517466536
kb2,0.053846426852252584,0.021041435938800652,0.2400994055324081
ku1,-1.9746941347352298,-2.0,-1.7463634469104683
ku2,-0.01300446027561836,-0.16435763615306154,0.01936179857499863
bcoop,0.9468941951023268,-1.3010299956639813,1.2152627314654554
ucoop,1.0253058652647702,-0.06062044481720558,1.3010299956639813
