,log10_var,log10_left_bound,log10_right_bound
beta,-0.8900841369762067,-1.2759533237305725,-0.7537994953725737
gammam,-0.0030070181092943012,-0.12300380742327763,0.0
gammamRNA,0.014520538757923713,-0.12384124378272318,0.40332298245108655
gammad,-3.0493917752157693,-3.3010299956639813,-1.0
alphaass,-0.7654827164873134,-1.541878351821464,-0.5232792007237492
alphadiss,-0.1937521728042096,-0.3938069495476595,0.5828535801530641
phi0,0.20112389720737955,-0.19009148296033831,0.3415513371513949
f1,1.9727580839035392,1.3754443687471571,2.0
f2,-0.06828793294324434,-3.0,0.6386464191369661
f12,-1.4576726172260257,-3.0,-0.1846818196730846
kb1,0.8451600776519458,0.11292744567720997,0.957937413818748
kb2,-1.5537735982218368,-1.7486752031489723,-0.668800680695891
ku1,0.6524397475894201,0.5410580003761924,1.381467247849737
ku2,-1.7318902701915218,-2.0,-1.5793977126560528
bcoop,0.09377178149872986,-0.08330266286762994,1.3010299956639813
ucoop,-1.2451931446455766,-1.3010299956639813,-1.0910272904471463
