,log10_var,log10_left_bound,log10_right_bound
beta,1.7155855518931962,1.6031020049120546,2.0791812460476247
gammam,-0.461929212956828,-0.7345735357837312,-0.3428380877413958
gammamRNA,0.4488608456074408,0.034593380754203255,0.5651167609871213
gammad,-3.263444152837364,-3.3010299956639813,-1.0
alphaass,-1.108072465779325,-1.3415066251261423,-0.4631396634312023
alphadiss,0.5162708827293401,-0.0846543169558499,0.7539715209056337
phi0,-1.7090754406172457,-1.822717846626134,-1.3043014734156455
f1,-0.1252863112422209,-3.0,0.22754442402260097
f2,1.655618583541222,1.532863015420506,2.0
f12,-1.7752080435073185,-3.0,0.4405146460902385
kb1,-1.5252011811993689,-2.576571432883412,-1.253237418196683
kb2,1.0955180423231508,0.9395363981331089,1.6431536026353055
ku1,-1.9978339382434924,-2.0,-1.3096556322939488
ku2,1.3843534141375062,0.8390230300235526,1.5389758413001278
bcoop,0.07298474462793039,-1.3010299956639813,0.8069336641924452
ucoop,-0.8474059220725303,-1.3010299956639813,1.0198870142414298
