,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.491000E+02,5.865298E-04,8.342266E-01,1.706000E+02,7.318369E-04,9.799724E-01,1.322000E+02,9.034579E-04,1.132309E+00,1.081000E+02,1.131339E-03,1.282291E+00,9.150000E+01,1.490760E-03,1.413147E+00
gammam,8.810000E+01,1.827749E-03,1.421480E+00,9.160000E+01,1.487100E-03,1.413100E+00,9.610000E+01,1.260914E-03,1.383624E+00,1.020000E+02,1.098155E-03,1.341167E+00,1.096000E+02,9.732017E-04,1.290521E+00
gammamRNA,9.160000E+01,1.484059E-03,1.411739E+00,1.037000E+02,1.164228E-03,1.299664E+00,1.230000E+02,9.539831E-04,1.169575E+00,1.558000E+02,7.823981E-04,1.034681E+00,2.259000E+02,6.275116E-04,9.041252E-01
gammad,9.140000E+01,1.488677E-03,1.418841E+00,9.140000E+01,1.489471E-03,1.417875E+00,9.140000E+01,1.491367E-03,1.415391E+00,9.150000E+01,1.495972E-03,1.409482E+00,9.160000E+01,1.507141E-03,1.395329E+00
alphaass,1.887000E+02,5.968208E-04,9.733790E-01,1.460000E+02,7.263326E-04,1.100614E+00,1.202000E+02,8.949105E-04,1.226930E+00,1.026000E+02,1.142554E-03,1.340729E+00,9.010000E+01,1.562750E-03,1.420706E+00
alphadiss,9.150000E+01,1.488749E-03,1.413373E+00,1.048000E+02,8.299663E-04,1.334171E+00,1.248000E+02,4.899990E-04,1.197001E+00,1.582000E+02,3.065867E-04,1.045089E+00,2.294000E+02,2.052547E-04,9.007016E-01
phi0,2.094000E+02,6.415668E-04,8.904050E-01,1.561000E+02,7.820006E-04,1.027525E+00,1.256000E+02,9.503788E-04,1.168315E+00,1.052000E+02,1.175938E-03,1.304684E+00,9.040000E+01,1.529080E-03,1.421578E+00
f1,1.646000E+02,4.505040E-03,1.899579E-01,1.352000E+02,2.592078E-03,3.911984E-01,1.162000E+02,1.885941E-03,6.652124E-01,1.020000E+02,1.582873E-03,1.023082E+00,9.040000E+01,1.491713E-03,1.457084E+00
f2,9.140000E+01,1.487473E-03,1.416199E+00,9.140000E+01,1.539280E-03,1.391253E+00,9.080000E+01,1.755325E-03,1.298775E+00,9.010000E+01,2.713949E-03,1.025954E+00,9.080000E+01,7.480739E-03,5.914309E-01
f12,9.150000E+01,1.488211E-03,1.415040E+00,9.140000E+01,1.514177E-03,1.406289E+00,9.150000E+01,1.580607E-03,1.384627E+00,9.170000E+01,1.763174E-03,1.328884E+00,9.230000E+01,2.380878E-03,1.175393E+00
kb1,1.842000E+02,1.864242E-03,1.593999E+00,1.420000E+02,1.459063E-03,1.955670E+00,1.183000E+02,1.341388E-03,2.000095E+00,1.033000E+02,1.322784E-03,1.854388E+00,9.400000E+01,1.392204E-03,1.583733E+00
kb2,8.820000E+01,1.313666E-03,1.203351E+00,8.450000E+01,1.125316E-03,7.856255E-01,8.270000E+01,1.060941E-03,4.496033E-01,8.190000E+01,1.089394E-03,2.122402E-01,8.200000E+01,1.332101E-03,7.071680E-02
ku1,9.120000E+01,1.356198E-03,1.625100E+00,9.510000E+01,1.268879E-03,1.933082E+00,1.055000E+02,1.220946E-03,2.119694E+00,1.261000E+02,1.197063E-03,2.193234E+00,1.668000E+02,1.315531E-03,2.048860E+00
ku2,9.120000E+01,1.503588E-03,1.414076E+00,8.890000E+01,1.619762E-03,1.418021E+00,8.680000E+01,1.755523E-03,1.419514E+00,8.490000E+01,1.916929E-03,1.417478E+00,8.290000E+01,2.113033E-03,1.411305E+00
bcoop,9.140000E+01,1.622182E-03,1.498395E+00,9.190000E+01,1.343908E-03,1.288218E+00,9.360000E+01,1.157959E-03,1.082944E+00,9.630000E+01,1.018361E-03,8.924510E-01,9.990000E+01,9.069509E-04,7.212890E-01
ucoop,9.490000E+01,1.287225E-03,1.392555E+00,9.270000E+01,1.413716E-03,1.406772E+00,9.050000E+01,1.562338E-03,1.418159E+00,8.860000E+01,1.742351E-03,1.425153E+00,8.670000E+01,1.969764E-03,1.426065E+00
