,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.711000E+02,5.129839E-02,6.223263E+00,1.326000E+02,6.233518E-02,8.687565E+00,1.121000E+02,8.429225E-02,1.085937E+01,9.870000E+01,1.277911E-01,1.275031E+01,8.910000E+01,2.380722E-01,1.364186E+01
gammam,8.600000E+01,2.382814E-01,1.420911E+01,8.680000E+01,1.225294E-01,1.484239E+01,8.900000E+01,7.899662E-02,1.432489E+01,9.340000E+01,5.724048E-02,1.349544E+01,1.013000E+02,4.482079E-02,1.256818E+01
gammamRNA,8.800000E+01,2.500672E-01,1.356631E+01,9.560000E+01,1.312029E-01,1.269697E+01,1.067000E+02,8.569394E-02,1.084494E+01,1.246000E+02,6.287520E-02,8.799368E+00,1.590000E+02,5.084713E-02,6.560092E+00
gammad,8.640000E+01,2.575528E-01,1.562085E+01,8.640000E+01,2.631586E-01,1.542910E+01,8.620000E+01,2.774032E-01,1.496910E+01,8.600000E+01,3.163847E-01,1.387239E+01,8.560000E+01,4.476612E-01,1.126270E+01
alphaass,1.580000E+02,3.826096E-02,8.912121E+00,1.215000E+02,4.741909E-02,1.123843E+01,1.035000E+02,6.480121E-02,1.300876E+01,9.340000E+01,1.002978E-01,1.430902E+01,8.780000E+01,1.970482E-01,1.446549E+01
alphadiss,8.740000E+01,1.930268E-01,1.449219E+01,9.250000E+01,9.637057E-02,1.429728E+01,1.019000E+02,6.145525E-02,1.300093E+01,1.194000E+02,4.459656E-02,1.128050E+01,1.557000E+02,3.584275E-02,9.030476E+00
phi0,1.705000E+02,5.136264E-02,6.252418E+00,1.322000E+02,6.262970E-02,8.729712E+00,1.116000E+02,8.509124E-02,1.091447E+01,9.840000E+01,1.300142E-01,1.280603E+01,8.880000E+01,2.466152E-01,1.362509E+01
f1,1.044000E+02,5.376304E-01,4.360475E+00,9.870000E+01,3.873494E-01,6.727180E+00,9.380000E+01,3.280735E-01,9.159381E+00,8.930000E+01,3.165751E-01,1.153687E+01,8.510000E+01,3.649773E-01,1.335717E+01
f2,8.600000E+01,3.092903E-01,1.371318E+01,8.600000E+01,3.192001E-01,1.355494E+01,8.590000E+01,3.449640E-01,1.316103E+01,8.550000E+01,4.165401E-01,1.218453E+01,8.500000E+01,6.529098E-01,9.813508E+00
f12,8.570000E+01,2.886493E-01,1.389557E+01,8.570000E+01,2.928650E-01,1.383810E+01,8.580000E+01,3.032257E-01,1.369786E+01,8.580000E+01,3.307570E-01,1.333536E+01,8.590000E+01,4.228814E-01,1.222754E+01
kb1,1.107000E+02,3.321231E-01,6.542031E+00,1.026000E+02,2.133800E-01,1.037049E+01,9.580000E+01,1.843658E-01,1.307960E+01,9.060000E+01,1.926897E-01,1.454921E+01,8.710000E+01,2.555055E-01,1.436259E+01
kb2,8.270000E+01,2.464903E-01,1.257544E+01,7.690000E+01,1.631433E-01,9.793561E+00,7.240000E+01,1.337057E-01,6.774331E+00,6.860000E+01,1.287102E-01,4.124792E+00,6.530000E+01,1.552594E-01,2.061620E+00
ku1,8.610000E+01,3.196428E-01,1.350099E+01,8.790000E+01,2.311475E-01,1.462501E+01,9.000000E+01,1.975870E-01,1.465171E+01,9.270000E+01,1.847244E-01,1.405648E+01,9.610000E+01,1.848734E-01,1.297588E+01
ku2,9.250000E+01,1.669974E-01,1.388151E+01,9.020000E+01,2.037995E-01,1.392351E+01,8.790000E+01,2.590092E-01,1.372152E+01,8.580000E+01,3.519732E-01,1.308382E+01,8.360000E+01,5.509428E-01,1.151876E+01
bcoop,8.470000E+01,1.762567E-01,1.294828E+01,8.350000E+01,1.040372E-01,1.022651E+01,8.440000E+01,7.802003E-02,7.337838E+00,8.810000E+01,6.766309E-02,4.825516E+00,9.500000E+01,6.881268E-02,2.830805E+00
ucoop,8.860000E+01,1.768906E-01,1.400280E+01,8.780000E+01,2.061904E-01,1.399996E+01,8.710000E+01,2.497887E-01,1.382143E+01,8.610000E+01,3.231592E-01,1.331192E+01,8.490000E+01,4.828680E-01,1.201246E+01
