,log10_var,log10_left_bound,log10_right_bound
beta,0.5265977091034522,0.41309820263982056,0.5296300988240462
gammam,-0.8153085691824012,-0.8195755446332169,-0.6974710025427573
gammamRNA,0.9231403560252007,0.9193091642712699,1.0
gammad,-2.2253370774621777,-3.3010299956639813,-1.0
alphaass,-1.0527133553222014,-1.2858346780358785,-1.0486011937779742
alphadiss,2.103803720955957,2.0988195376347107,2.3383550908620148
phi0,0.776773802412107,0.6601709962561298,0.7802617117494179
f1,1.4557582031041367,1.3382723911082268,1.4600100921423858
f2,-0.4568014143623533,-3.0,-0.4424060935750739
f12,-2.409604052815987,-3.0,-1.5612720231238488
kb1,-0.06671522765130518,-0.23572284637061477,-0.06267867447229872
kb2,-2.3576344191550267,-2.365162140805554,-2.0299607372459088
ku1,0.87075494489014,0.8679514732642708,1.0412608965688592
ku2,-1.6718243385616773,-2.0,-1.6672620101060507
bcoop,0.6150026145245883,0.6037758609492646,1.3010299956639813
ucoop,-0.08613318810376071,-1.3010299956639813,-0.08342388501046433
