,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.386000E+02,2.616900E-01,2.038192E+00,2.921000E+02,2.782539E-01,2.944772E+00,2.621000E+02,3.304721E-01,3.587486E+00,2.407000E+02,4.269907E-01,3.941846E+00,2.242000E+02,6.287207E-01,3.822250E+00
gammam,2.603000E+02,5.832105E-01,3.033109E+00,2.712000E+02,4.034362E-01,3.205362E+00,2.870000E+02,3.153132E-01,3.008618E+00,3.112000E+02,2.681499E-01,2.552564E+00,3.502000E+02,2.552147E-01,1.833553E+00
gammamRNA,2.417000E+02,6.259431E-01,3.735630E+00,2.537000E+02,4.275166E-01,3.857132E+00,2.707000E+02,3.313338E-01,3.525777E+00,2.956000E+02,2.788869E-01,2.917464E+00,3.358000E+02,2.604924E-01,2.058565E+00
gammad,2.931000E+02,2.300792E-01,3.914926E+00,2.939000E+02,2.310574E-01,3.848009E+00,2.957000E+02,2.334719E-01,3.690607E+00,3.006000E+02,2.396818E-01,3.333251E+00,3.139000E+02,2.584420E-01,2.575824E+00
alphaass,2.981000E+02,2.825326E-01,2.776324E+00,2.801000E+02,3.225765E-01,3.077395E+00,2.664000E+02,3.852228E-01,3.235520E+00,2.557000E+02,4.878876E-01,3.211108E+00,2.471000E+02,6.807032E-01,2.919139E+00
alphadiss,2.866000E+02,6.347403E-01,2.620066E+00,2.903000E+02,4.364401E-01,2.885792E+00,2.986000E+02,3.282233E-01,2.827746E+00,3.150000E+02,2.662869E-01,2.483814E+00,3.463000E+02,2.426033E-01,1.828460E+00
phi0,3.393000E+02,2.618111E-01,2.026709E+00,2.924000E+02,2.779397E-01,2.938039E+00,2.622000E+02,3.299945E-01,3.583969E+00,2.407000E+02,4.263494E-01,3.941020E+00,2.243000E+02,6.278057E-01,3.823686E+00
f1,3.167000E+02,2.592130E-01,2.466072E+00,3.167000E+02,2.608729E-01,2.456728E+00,3.167000E+02,2.661157E-01,2.427618E+00,3.168000E+02,2.831584E-01,2.337094E+00,3.172000E+02,3.444658E-01,2.056254E+00
f2,2.977000E+02,2.192573E-01,3.369838E+00,2.621000E+02,1.735589E-01,5.821074E+00,2.373000E+02,1.590153E-01,8.429955E+00,2.181000E+02,1.602810E-01,1.112338E+01,2.022000E+02,1.818010E-01,1.355811E+01
f12,3.167000E+02,2.632232E-01,2.444350E+00,3.169000E+02,2.647472E-01,2.440184E+00,3.170000E+02,2.692619E-01,2.427761E+00,3.179000E+02,2.832851E-01,2.388507E+00,3.204000E+02,3.342913E-01,2.242063E+00
kb1,3.335000E+02,2.944944E-01,3.615768E+00,3.246000E+02,2.712651E-01,3.088093E+00,3.175000E+02,2.629356E-01,2.518569E+00,3.116000E+02,2.713975E-01,1.931738E+00,3.061000E+02,3.098879E-01,1.345001E+00
kb2,3.327000E+02,2.936746E-01,1.994984E+00,3.100000E+02,2.562251E-01,2.620485E+00,2.945000E+02,2.563452E-01,2.958775E+00,2.843000E+02,2.850195E-01,3.019937E+00,2.778000E+02,3.711998E-01,2.711404E+00
ku1,3.201000E+02,2.587035E-01,2.394454E+00,3.017000E+02,2.898009E-01,2.667848E+00,2.855000E+02,3.407366E-01,2.871253E+00,2.711000E+02,4.280813E-01,2.956858E+00,2.575000E+02,6.033004E-01,2.807474E+00
ku2,2.883000E+02,3.729940E-01,2.688637E+00,2.923000E+02,2.832268E-01,3.006412E+00,2.996000E+02,2.552751E-01,2.936265E+00,3.123000E+02,2.572782E-01,2.583074E+00,3.322000E+02,3.000406E-01,1.932592E+00
bcoop,2.972000E+02,5.169987E-01,3.584082E+00,3.034000E+02,3.460406E-01,3.398050E+00,3.108000E+02,2.800782E-01,2.828284E+00,3.224000E+02,2.571532E-01,2.125026E+00,3.386000E+02,2.760286E-01,1.385238E+00
ucoop,3.192000E+02,2.586211E-01,2.400987E+00,3.057000E+02,2.890643E-01,2.634513E+00,2.937000E+02,3.370977E-01,2.805647E+00,2.829000E+02,4.179103E-01,2.875160E+00,2.719000E+02,5.794258E-01,2.741488E+00
