,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,8.110000E+01,8.217744E-03,2.129744E+00,6.390000E+01,1.017705E-02,2.336687E+00,5.460000E+01,1.340444E-02,2.492263E+00,4.730000E+01,1.985885E-02,2.544958E+00,4.000000E+01,3.876934E-02,2.275983E+00
gammam,4.110000E+01,3.874501E-02,2.215576E+00,4.910000E+01,1.769524E-02,2.548160E+00,5.580000E+01,1.166589E-02,2.514669E+00,6.460000E+01,8.815819E-03,2.390122E+00,8.320000E+01,7.114790E-03,2.217995E+00
gammamRNA,3.790000E+01,5.149390E-02,2.065933E+00,4.600000E+01,2.193213E-02,2.529459E+00,5.360000E+01,1.390467E-02,2.507483E+00,6.300000E+01,1.025502E-02,2.350613E+00,8.100000E+01,8.145706E-03,2.134145E+00
gammad,4.910000E+01,1.766926E-02,2.552650E+00,4.910000E+01,1.767772E-02,2.551453E+00,4.910000E+01,1.769814E-02,2.548639E+00,4.910000E+01,1.774799E-02,2.542015E+00,4.920000E+01,1.786818E-02,2.525819E+00
alphaass,7.940000E+01,8.143963E-03,2.161519E+00,6.310000E+01,1.016921E-02,2.362156E+00,5.400000E+01,1.359500E-02,2.507656E+00,4.680000E+01,2.082445E-02,2.534500E+00,3.890000E+01,4.490340E-02,2.158198E+00
alphadiss,3.880000E+01,4.558959E-02,2.145817E+00,4.690000E+01,2.062161E-02,2.535643E+00,5.440000E+01,1.333929E-02,2.503433E+00,6.390000E+01,9.928005E-03,2.350328E+00,8.190000E+01,7.921443E-03,2.141045E+00
phi0,8.190000E+01,8.170110E-03,2.122851E+00,6.390000E+01,1.017313E-02,2.336279E+00,5.440000E+01,1.352161E-02,2.495523E+00,4.700000E+01,2.041333E-02,2.542070E+00,3.920000E+01,4.207064E-02,2.220188E+00
f1,5.360000E+01,9.575512E-03,2.695079E+00,5.360000E+01,9.682941E-03,2.693572E+00,5.340000E+01,1.007239E-02,2.688054E+00,5.250000E+01,1.161274E-02,2.663490E+00,4.750000E+01,2.087726E-02,2.479825E+00
f2,8.570000E+01,9.920909E-03,1.563258E+00,6.690000E+01,1.098602E-02,1.914332E+00,5.730000E+01,1.284460E-02,2.241422E+00,5.020000E+01,1.671679E-02,2.517452E+00,4.220000E+01,2.981724E-02,2.529773E+00
f12,4.920000E+01,1.765842E-02,2.548374E+00,4.910000E+01,1.773965E-02,2.547640E+00,4.900000E+01,1.799624E-02,2.544065E+00,4.870000E+01,1.886632E-02,2.531248E+00,4.740000E+01,2.266706E-02,2.467521E+00
kb1,4.930000E+01,1.405478E-02,2.351878E+00,4.870000E+01,1.072727E-02,1.793125E+00,4.850000E+01,9.386062E-03,1.249319E+00,4.930000E+01,8.873933E-03,7.566237E-01,5.190000E+01,9.491419E-03,3.386523E-01
kb2,8.260000E+01,9.185894E-03,2.236776E+00,6.630000E+01,1.019363E-02,2.405203E+00,5.790000E+01,1.184028E-02,2.519109E+00,5.170000E+01,1.503269E-02,2.567177E+00,4.510000E+01,2.437066E-02,2.431712E+00
ku1,1.687000E+02,2.939183E-03,1.840054E+00,1.187000E+02,3.410437E-03,2.024773E+00,8.850000E+01,4.195157E-03,2.202963E+00,6.930000E+01,5.617855E-03,2.381141E+00,5.690000E+01,8.951551E-03,2.545262E+00
ku2,4.500000E+01,2.474616E-02,2.424351E+00,5.180000E+01,1.500116E-02,2.566660E+00,5.810000E+01,1.177049E-02,2.515626E+00,6.710000E+01,1.012208E-02,2.394713E+00,8.550000E+01,9.120639E-03,2.215769E+00
bcoop,5.050000E+01,9.860292E-03,2.293359E+00,5.130000E+01,6.877921E-03,1.783191E+00,5.400000E+01,5.379541E-03,1.296035E+00,5.940000E+01,4.385888E-03,8.712309E-01,6.920000E+01,3.708308E-03,5.234675E-01
ucoop,5.210000E+01,1.056012E-02,2.590612E+00,5.150000E+01,1.173199E-02,2.594217E+00,5.080000E+01,1.344928E-02,2.589567E+00,4.970000E+01,1.641312E-02,2.563765E+00,4.670000E+01,2.377521E-02,2.453621E+00
