,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.160000E+01,3.224032E-03,2.221206E+00,4.800000E+01,3.787290E-03,2.859300E+00,3.550000E+01,5.099270E-03,3.500524E+00,2.760000E+01,7.977349E-03,4.187152E+00,2.210000E+01,1.584030E-02,4.922851E+00
gammam,3.840000E+01,2.834638E-02,2.650688E+00,4.230000E+01,1.260670E-02,2.612773E+00,4.700000E+01,7.417144E-03,2.495743E+00,5.380000E+01,5.026526E-03,2.370720E+00,6.410000E+01,3.774002E-03,2.238120E+00
gammamRNA,2.710000E+01,1.836829E-02,4.576526E+00,3.180000E+01,7.772057E-03,3.960937E+00,3.880000E+01,4.841484E-03,3.343422E+00,5.010000E+01,3.684254E-03,2.774462E+00,7.180000E+01,3.218962E-03,2.209499E+00
gammad,7.760000E+01,3.165004E-03,2.123983E+00,7.760000E+01,3.167664E-03,2.122442E+00,7.760000E+01,3.174034E-03,2.119239E+00,7.770000E+01,3.189538E-03,2.111139E+00,7.770000E+01,3.227385E-03,2.091176E+00
alphaass,8.980000E+01,3.112809E-03,1.962842E+00,6.620000E+01,3.385553E-03,2.279295E+00,5.290000E+01,3.963039E-03,2.532255E+00,4.410000E+01,4.950744E-03,2.756460E+00,3.780000E+01,6.659605E-03,2.964309E+00
alphadiss,3.100000E+01,2.893649E-02,3.281347E+00,3.620000E+01,1.161813E-02,3.073307E+00,4.360000E+01,6.397627E-03,2.781232E+00,5.580000E+01,4.186720E-03,2.468941E+00,7.870000E+01,3.173705E-03,2.097688E+00
phi0,7.040000E+01,3.232425E-03,2.242017E+00,4.760000E+01,3.808995E-03,2.876435E+00,3.530000E+01,5.131401E-03,3.511932E+00,2.750000E+01,8.021396E-03,4.195939E+00,2.210000E+01,1.588322E-02,4.919650E+00
f1,7.770000E+01,3.223372E-03,2.108712E+00,7.740000E+01,3.364611E-03,2.101600E+00,7.670000E+01,3.903223E-03,2.077051E+00,7.390000E+01,6.241675E-03,1.982551E+00,6.380000E+01,1.990860E-02,1.593067E+00
f2,9.220000E+01,5.194266E-03,1.376675E+00,7.880000E+01,3.311132E-03,2.041599E+00,6.960000E+01,2.479302E-03,2.673219E+00,6.250000E+01,2.037775E-03,3.320466E+00,5.660000E+01,1.789696E-03,4.003933E+00
f12,7.770000E+01,3.191673E-03,2.109972E+00,7.760000E+01,3.192654E-03,2.111630E+00,7.740000E+01,3.196755E-03,2.115876E+00,7.680000E+01,3.215787E-03,2.132971E+00,7.390000E+01,3.336586E-03,2.196565E+00
kb1,7.510000E+01,4.231375E-03,8.466062E+00,7.570000E+01,3.426862E-03,6.047140E+00,7.660000E+01,3.051173E-03,4.047412E+00,7.740000E+01,3.089146E-03,2.444628E+00,7.860000E+01,4.096545E-03,1.168109E+00
kb2,8.310000E+01,3.435375E-03,2.012599E+00,6.400000E+01,2.709375E-03,2.328927E+00,5.230000E+01,2.490397E-03,2.450126E+00,4.410000E+01,2.527264E-03,2.468926E+00,3.800000E+01,2.837055E-03,2.426133E+00
ku1,9.870000E+01,2.644545E-03,1.928171E+00,7.220000E+01,3.427505E-03,2.168842E+00,5.400000E+01,4.877011E-03,2.417126E+00,4.130000E+01,7.688444E-03,2.681204E+00,3.240000E+01,1.421076E-02,2.959425E+00
ku2,3.850000E+01,2.926479E-03,2.408127E+00,4.460000E+01,2.572598E-03,2.450835E+00,5.270000E+01,2.520143E-03,2.434220E+00,6.430000E+01,2.729830E-03,2.317900E+00,8.320000E+01,3.436064E-03,2.012271E+00
bcoop,8.140000E+01,5.841876E-03,1.173822E+01,7.930000E+01,4.948920E-03,9.772653E+00,7.840000E+01,3.964020E-03,7.309264E+00,7.820000E+01,3.252690E-03,4.839031E+00,7.800000E+01,3.053471E-03,2.766737E+00
ucoop,9.760000E+01,3.174504E-03,1.630272E+00,8.280000E+01,3.036352E-03,1.941174E+00,7.600000E+01,3.325228E-03,2.179671E+00,7.160000E+01,4.086770E-03,2.400083E+00,6.770000E+01,5.478785E-03,2.620703E+00
