,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.712000E+02,3.140699E-04,3.663445E-02,2.126000E+02,4.017185E-04,5.654556E-02,1.784000E+02,5.814919E-04,7.276957E-02,1.530000E+02,9.893847E-04,8.239784E-02,1.293000E+02,2.313790E-03,7.233810E-02
gammam,1.768000E+02,1.734466E-03,5.158412E-02,1.938000E+02,7.711775E-04,5.996953E-02,2.103000E+02,4.573671E-04,5.674313E-02,2.346000E+02,3.155402E-04,4.898798E-02,2.805000E+02,2.436580E-04,3.744591E-02
gammamRNA,1.291000E+02,2.449962E-03,7.136202E-02,1.527000E+02,1.021442E-03,8.275322E-02,1.777000E+02,5.921412E-04,7.335764E-02,2.114000E+02,4.058263E-04,5.711952E-02,2.689000E+02,3.151072E-04,3.723362E-02
gammad,2.193000E+02,3.838457E-04,5.378857E-02,2.193000E+02,3.838709E-04,5.377835E-02,2.193000E+02,3.839310E-04,5.375478E-02,2.193000E+02,3.840790E-04,5.369665E-02,2.193000E+02,3.844298E-04,5.355634E-02
alphaass,2.765000E+02,2.951600E-04,3.612461E-02,2.193000E+02,3.839812E-04,5.380729E-02,1.856000E+02,5.682435E-04,6.747212E-02,1.604000E+02,9.941425E-04,7.440566E-02,1.367000E+02,2.368757E-03,6.300211E-02
alphadiss,1.369000E+02,2.578692E-03,5.993117E-02,1.606000E+02,1.061345E-03,7.287825E-02,1.856000E+02,5.875659E-04,6.704808E-02,2.190000E+02,3.849992E-04,5.391794E-02,2.749000E+02,2.875761E-04,3.662318E-02
phi0,2.717000E+02,3.137701E-04,3.650164E-02,2.127000E+02,4.015187E-04,5.651617E-02,1.783000E+02,5.821733E-04,7.280640E-02,1.528000E+02,9.938802E-04,8.241987E-02,1.291000E+02,2.342847E-03,7.202292E-02
f1,2.196000E+02,3.775981E-04,5.397224E-02,2.193000E+02,3.842968E-04,5.377692E-02,2.182000E+02,4.064499E-04,5.313986E-02,2.148000E+02,4.847046E-04,5.098673E-02,2.035000E+02,8.285999E-04,4.292748E-02
f2,2.520000E+02,4.418743E-04,2.895797E-02,2.147000E+02,3.809702E-04,5.828805E-02,1.895000E+02,3.920778E-04,9.040640E-02,1.692000E+02,4.651729E-04,1.241003E-01,1.486000E+02,7.274362E-04,1.492600E-01
f12,2.186000E+02,3.594412E-04,5.200087E-02,2.186000E+02,3.600959E-04,5.205409E-02,2.187000E+02,3.626816E-04,5.226166E-02,2.190000E+02,3.733331E-04,5.306677E-02,2.204000E+02,4.260754E-04,5.611902E-02
kb1,2.295000E+02,7.357519E-04,1.737252E-01,2.229000E+02,5.056486E-04,1.283645E-01,2.195000E+02,4.152300E-04,8.467273E-02,2.196000E+02,3.813561E-04,4.715131E-02,2.232000E+02,4.268840E-04,1.856766E-02
kb2,2.579000E+02,4.017970E-04,3.260954E-02,2.217000E+02,3.820869E-04,5.237417E-02,1.986000E+02,4.272379E-04,6.546772E-02,1.811000E+02,5.599267E-04,7.151855E-02,1.621000E+02,1.054632E-03,6.306943E-02
ku1,2.055000E+02,4.666597E-04,5.734523E-02,1.903000E+02,6.134921E-04,6.089857E-02,1.756000E+02,8.622688E-04,6.289080E-02,1.596000E+02,1.365622E-03,6.122803E-02,1.396000E+02,2.735476E-03,5.063665E-02
ku2,1.661000E+02,1.031709E-03,6.364293E-02,1.835000E+02,5.617816E-04,7.151215E-02,1.998000E+02,4.281339E-04,6.542792E-02,2.220000E+02,3.817846E-04,5.217493E-02,2.580000E+02,4.035252E-04,3.193643E-02
bcoop,2.174000E+02,4.928756E-04,7.409624E-02,2.181000E+02,4.109247E-04,6.152888E-02,2.211000E+02,3.668482E-04,4.598945E-02,2.282000E+02,3.602346E-04,2.935950E-02,2.435000E+02,4.242253E-04,1.398533E-02
ucoop,2.166000E+02,4.044761E-04,5.522518E-02,2.107000E+02,5.101158E-04,5.973602E-02,2.086000E+02,6.814755E-04,6.316085E-02,2.082000E+02,9.695067E-04,6.450044E-02,2.054000E+02,1.525262E-03,6.158348E-02
