,log10_var,log10_left_bound,log10_right_bound
beta,1.1528995963937476,0.4354917780736859,1.2144104871910755
gammam,-0.684449465578095,-0.72515250231598,0.0
gammamRNA,0.7307015442818453,0.6687660694256037,1.0
gammad,-2.756465898167938,-3.3010299956639813,-1.2161276398136331
alphaass,-0.3298469548078198,-1.7749207810190226,-0.23450056943368436
alphadiss,0.4394905903896836,0.3420831420290382,1.887278625706454
phi0,-1.11781711236973,-1.8311446816645187,-1.0557716891557734
f1,1.537944959291487,1.170123248723915,1.6354096944409386
f2,-2.6192462291961,-3.0,0.03772254912079743
f12,-1.5457651042517344,-3.0,-1.099081804985647
kb1,0.08206693428511301,-0.7576759120679598,0.1457483056076776
kb2,-2.0640395310108333,-2.1993150675444237,-1.2742505987147827
ku1,-0.11435612816423608,-0.16959960097192447,0.7706806231011865
ku2,-1.960585880823863,-2.0,-1.8976096928837163
bcoop,1.0203612826477078,0.8979441644554897,1.3010299956639813
ucoop,-1.0366372338962637,-1.3010299956639813,-0.9681508892802408
