,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.650000E+02,3.514794E-03,7.014335E-01,1.213000E+02,4.116555E-03,8.663005E-01,9.960000E+01,4.860378E-03,1.026760E+00,8.600000E+01,5.854232E-03,1.186638E+00,7.660000E+01,7.351308E-03,1.338770E+00
gammam,9.040000E+01,7.862545E-03,1.175383E+00,9.390000E+01,5.711939E-03,1.100969E+00,1.018000E+02,4.533029E-03,1.000316E+00,1.177000E+02,3.759799E-03,8.914162E-01,1.547000E+02,3.186995E-03,7.762484E-01
gammamRNA,8.360000E+01,7.398827E-03,1.310604E+00,8.950000E+01,5.806388E-03,1.171705E+00,9.960000E+01,4.834037E-03,1.022663E+00,1.176000E+02,4.120748E-03,8.756483E-01,1.566000E+02,3.531068E-03,7.287753E-01
gammad,9.780000E+01,4.916233E-03,1.053546E+00,9.770000E+01,4.917811E-03,1.053010E+00,9.780000E+01,4.921580E-03,1.051788E+00,9.780000E+01,4.930706E-03,1.048746E+00,9.790000E+01,4.952763E-03,1.041566E+00
alphaass,1.045000E+02,4.567352E-03,9.850540E-01,9.440000E+01,5.211491E-03,1.078531E+00,8.680000E+01,6.033730E-03,1.167523E+00,8.080000E+01,7.140439E-03,1.248571E+00,7.610000E+01,8.753167E-03,1.314956E+00
alphadiss,8.080000E+01,9.442154E-03,1.239947E+00,8.860000E+01,6.505398E-03,1.146741E+00,1.001000E+02,4.709756E-03,1.021750E+00,1.194000E+02,3.522029E-03,8.799642E-01,1.606000E+02,2.724264E-03,7.237470E-01
phi0,1.661000E+02,3.506555E-03,6.988202E-01,1.212000E+02,4.116092E-03,8.661725E-01,9.930000E+01,4.871971E-03,1.028950E+00,8.580000E+01,5.887603E-03,1.191103E+00,7.630000E+01,7.433888E-03,1.344829E+00
f1,9.790000E+01,4.936027E-03,1.043846E+00,9.800000E+01,5.019067E-03,1.039092E+00,9.840000E+01,5.441276E-03,1.016022E+00,1.002000E+02,7.575022E-03,9.207933E-01,1.013000E+02,1.805931E-02,6.619004E-01
f2,1.518000E+02,1.001551E-02,3.367428E-01,1.197000E+02,6.442597E-03,6.320494E-01,1.001000E+02,5.066197E-03,9.883384E-01,8.660000E+01,4.426501E-03,1.427582E+00,7.660000E+01,4.162064E-03,1.961514E+00
f12,9.790000E+01,4.957734E-03,1.042643E+00,9.800000E+01,5.012699E-03,1.039714E+00,9.810000E+01,5.183255E-03,1.030837E+00,9.850000E+01,5.755213E-03,1.002991E+00,1.000000E+02,8.249433E-03,9.060544E-01
kb1,1.005000E+02,5.353940E-03,1.180193E+00,9.460000E+01,4.480164E-03,8.204300E-01,9.130000E+01,4.152840E-03,5.212836E-01,8.970000E+01,4.287015E-03,2.908162E-01,8.940000E+01,5.452665E-03,1.276509E-01
kb2,1.593000E+02,6.536181E-03,8.851320E-01,1.259000E+02,5.546928E-03,1.023647E+00,1.089000E+02,5.105476E-03,1.064402E+00,9.910000E+01,4.948082E-03,1.049710E+00,9.350000E+01,5.100670E-03,9.941832E-01
ku1,1.537000E+02,2.544990E-03,8.073851E-01,1.288000E+02,3.108969E-03,8.829163E-01,1.102000E+02,3.918399E-03,9.669508E-01,9.620000E+01,5.159856E-03,1.055574E+00,8.570000E+01,7.338545E-03,1.138780E+00
ku2,9.370000E+01,5.114740E-03,9.941493E-01,9.910000E+01,4.945658E-03,1.050404E+00,1.090000E+02,5.094478E-03,1.065745E+00,1.258000E+02,5.529215E-03,1.025996E+00,1.593000E+02,6.510827E-03,8.885289E-01
bcoop,9.620000E+01,8.547269E-03,1.480180E+00,9.580000E+01,6.703320E-03,1.322975E+00,9.660000E+01,5.569883E-03,1.161927E+00,9.850000E+01,4.785423E-03,1.007842E+00,1.012000E+02,4.205736E-03,8.649860E-01
ucoop,1.098000E+02,3.901920E-03,9.452769E-01,1.026000E+02,4.437150E-03,1.000910E+00,9.640000E+01,5.148984E-03,1.057291E+00,9.130000E+01,6.173943E-03,1.112122E+00,8.670000E+01,7.856779E-03,1.159860E+00
