,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,7.360000E+01,4.371189E-04,1.126216E-02,6.140000E+01,3.909192E-04,2.062826E-02,5.210000E+01,4.574858E-04,2.966328E-02,4.500000E+01,6.398123E-04,3.815894E-02,3.860000E+01,1.149549E-03,4.364341E-02
gammam,3.470000E+01,2.866661E-03,3.461594E-02,3.680000E+01,1.743064E-03,4.075436E-02,3.850000E+01,1.256260E-03,4.287561E-02,3.990000E+01,9.799467E-04,4.314490E-02,4.130000E+01,8.018760E-04,4.242139E-02
gammamRNA,3.920000E+01,1.081418E-03,4.332534E-02,4.440000E+01,6.001506E-04,3.843119E-02,5.050000E+01,4.286138E-04,3.051337E-02,5.850000E+01,3.629239E-04,2.187234E-02,6.950000E+01,3.929025E-04,1.244316E-02
gammad,3.970000E+01,9.972280E-04,4.318147E-02,3.980000E+01,9.972460E-04,4.317979E-02,3.980000E+01,9.972940E-04,4.318091E-02,3.980000E+01,9.974271E-04,4.317846E-02,3.980000E+01,9.977551E-04,4.315859E-02
alphaass,7.410000E+01,4.099807E-04,1.142878E-02,6.180000E+01,3.663925E-04,2.095391E-02,5.240000E+01,4.322146E-04,2.993653E-02,4.510000E+01,6.114264E-04,3.824895E-02,3.890000E+01,1.117530E-03,4.345048E-02
alphadiss,3.470000E+01,2.229222E-03,3.915603E-02,3.760000E+01,1.338092E-03,4.314777E-02,4.020000E+01,9.500140E-04,4.298823E-02,4.260000E+01,7.321423E-04,4.109885E-02,4.510000E+01,5.942487E-04,3.838343E-02
phi0,7.320000E+01,4.324858E-04,1.155284E-02,6.110000E+01,3.918194E-04,2.097217E-02,5.180000E+01,4.626101E-04,3.006025E-02,4.460000E+01,6.545763E-04,3.856077E-02,3.820000E+01,1.206534E-03,4.369613E-02
f1,4.700000E+01,1.677988E-03,1.407215E-02,4.470000E+01,1.162500E-03,2.288041E-02,4.230000E+01,9.904263E-04,3.280000E-02,3.980000E+01,9.991599E-04,4.333777E-02,3.680000E+01,1.265888E-03,5.206123E-02
f2,4.080000E+01,7.254602E-04,4.718295E-02,4.070000E+01,7.520550E-04,4.674673E-02,4.050000E+01,8.168432E-04,4.573561E-02,3.980000E+01,9.887803E-04,4.328913E-02,3.820000E+01,1.560926E-03,3.684904E-02
f12,3.980000E+01,9.908230E-04,4.312559E-02,3.970000E+01,9.951791E-04,4.314689E-02,3.980000E+01,1.008781E-03,4.324341E-02,3.980000E+01,1.054157E-03,4.347479E-02,3.970000E+01,1.242557E-03,4.371051E-02
kb1,4.890000E+01,1.520343E-03,1.565449E-02,4.580000E+01,1.076213E-03,2.539121E-02,4.280000E+01,9.556890E-04,3.512192E-02,3.950000E+01,1.007440E-03,4.370722E-02,3.590000E+01,1.335463E-03,4.816357E-02
kb2,3.890000E+01,9.732503E-04,1.756132E-01,3.920000E+01,9.029919E-04,1.137028E-01,3.950000E+01,9.233445E-04,6.780207E-02,3.990000E+01,1.037935E-03,3.652966E-02,4.010000E+01,1.349987E-03,1.688097E-02
ku1,3.960000E+01,1.056028E-03,4.305134E-02,4.180000E+01,7.151978E-04,4.043924E-02,4.390000E+01,6.492467E-04,3.363120E-02,4.590000E+01,7.375297E-04,2.486244E-02,4.750000E+01,1.129866E-03,1.510711E-02
ku2,4.770000E+01,4.975732E-04,3.548096E-02,4.490000E+01,5.996855E-04,3.879315E-02,4.210000E+01,7.629829E-04,4.163841E-02,3.940000E+01,1.055670E-03,4.327719E-02,3.620000E+01,1.725239E-03,4.148922E-02
bcoop,4.310000E+01,6.910312E-04,1.917854E-01,4.230000E+01,6.236992E-04,1.637643E-01,4.160000E+01,5.796880E-04,1.269117E-01,4.100000E+01,6.082390E-04,8.695775E-02,4.010000E+01,8.584553E-04,5.030698E-02
ucoop,5.060000E+01,4.117288E-04,2.915435E-02,4.530000E+01,5.546631E-04,3.488818E-02,4.210000E+01,7.198567E-04,3.957154E-02,3.990000E+01,9.744402E-04,4.301168E-02,3.810000E+01,1.533970E-03,4.384346E-02
