,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.460000E+02,1.427058E-03,8.195103E-03,2.081000E+02,1.577321E-03,1.141526E-02,1.821000E+02,1.923270E-03,1.345029E-02,1.624000E+02,2.511471E-03,1.421556E-02,1.466000E+02,3.587308E-03,1.336056E-02
gammam,1.875000E+02,2.805134E-03,9.977326E-03,2.010000E+02,1.993499E-03,1.078586E-02,2.179000E+02,1.548618E-03,1.042615E-02,2.402000E+02,1.297127E-03,9.055005E-03,2.724000E+02,1.216980E-03,6.650670E-03
gammamRNA,1.600000E+02,3.395119E-03,1.268644E-02,1.738000E+02,2.414564E-03,1.341275E-02,1.912000E+02,1.868158E-03,1.271550E-02,2.143000E+02,1.544066E-03,1.087927E-02,2.484000E+02,1.400622E-03,7.944724E-03
gammad,2.217000E+02,1.487902E-03,1.025525E-02,2.216000E+02,1.488302E-03,1.025082E-02,2.216000E+02,1.489268E-03,1.024005E-02,2.218000E+02,1.491610E-03,1.021403E-02,2.218000E+02,1.497309E-03,1.015130E-02
alphaass,2.713000E+02,1.295014E-03,6.809707E-03,2.352000E+02,1.377689E-03,9.366214E-03,2.099000E+02,1.642940E-03,1.087564E-02,1.905000E+02,2.106390E-03,1.134595E-02,1.749000E+02,2.930916E-03,1.063138E-02
alphadiss,1.769000E+02,2.942354E-03,1.033850E-02,1.924000E+02,2.106977E-03,1.112398E-02,2.112000E+02,1.635179E-03,1.075776E-02,2.358000E+02,1.361755E-03,9.371216E-03,2.704000E+02,1.263782E-03,6.960329E-03
phi0,2.441000E+02,1.428082E-03,8.354039E-03,2.073000E+02,1.583983E-03,1.148312E-02,1.818000E+02,1.928100E-03,1.346567E-02,1.625000E+02,2.508018E-03,1.421536E-02,1.469000E+02,3.557796E-03,1.339638E-02
f1,2.438000E+02,1.924201E-03,6.170132E-03,2.333000E+02,1.653000E-03,8.044425E-03,2.237000E+02,1.510493E-03,9.852470E-03,2.149000E+02,1.431696E-03,1.161528E-02,2.068000E+02,1.390718E-03,1.333765E-02
f2,2.218000E+02,1.473047E-03,1.030742E-02,2.217000E+02,1.483824E-03,1.026404E-02,2.214000E+02,1.514183E-03,1.014331E-02,2.205000E+02,1.602682E-03,9.803372E-03,2.179000E+02,1.889987E-03,8.814004E-03
f12,2.217000E+02,1.476413E-03,1.026715E-02,2.217000E+02,1.483882E-03,1.025309E-02,2.216000E+02,1.505981E-03,1.021085E-02,2.213000E+02,1.574284E-03,1.007520E-02,2.202000E+02,1.818171E-03,9.551629E-03
kb1,2.042000E+02,1.340012E-03,1.332624E-02,1.720000E+02,1.262769E-03,1.929786E-02,1.493000E+02,1.354464E-03,2.241924E-02,1.319000E+02,1.588027E-03,2.253367E-02,1.178000E+02,2.141909E-03,1.926723E-02
kb2,2.085000E+02,7.869911E-04,4.759700E-01,2.048000E+02,7.157997E-04,3.044867E-01,2.038000E+02,6.999777E-04,1.741207E-01,2.059000E+02,7.431611E-04,8.454468E-02,2.127000E+02,9.277655E-04,3.101132E-02
ku1,1.847000E+02,2.430800E-03,1.039735E-02,1.959000E+02,1.834913E-03,1.168937E-02,2.083000E+02,1.571491E-03,1.149287E-02,2.229000E+02,1.488486E-03,1.009873E-02,2.410000E+02,1.609294E-03,7.636388E-03
ku2,2.740000E+02,9.137184E-04,7.405917E-03,2.548000E+02,1.014991E-03,8.760911E-03,2.366000E+02,1.208395E-03,9.783722E-03,2.191000E+02,1.553219E-03,1.026810E-02,2.016000E+02,2.238100E-03,9.788435E-03
bcoop,1.904000E+02,1.245035E-03,1.391233E-01,1.941000E+02,9.219457E-04,1.081621E-01,1.969000E+02,8.358382E-04,7.347904E-02,2.022000E+02,8.684106E-04,4.271642E-02,2.121000E+02,1.087324E-03,1.967940E-02
ucoop,2.644000E+02,9.663942E-04,6.749637E-03,2.478000E+02,1.058672E-03,8.259893E-03,2.331000E+02,1.237282E-03,9.512456E-03,2.196000E+02,1.551352E-03,1.032925E-02,2.057000E+02,2.195981E-03,1.023878E-02
