,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,5.570000E+01,3.748836E-01,6.110662E+00,4.420000E+01,3.989209E-01,9.543619E+00,3.790000E+01,5.026744E-01,1.214424E+01,3.360000E+01,7.233197E-01,1.358404E+01,3.030000E+01,1.247626E+00,1.302293E+01
gammam,4.620000E+01,1.175116E+00,6.683778E+00,4.880000E+01,7.571506E-01,7.140850E+00,5.260000E+01,5.654068E-01,6.664624E+00,5.820000E+01,4.746418E-01,5.544805E+00,6.800000E+01,4.686499E-01,3.851085E+00
gammamRNA,4.150000E+01,1.218571E+00,8.692709E+00,4.420000E+01,7.456668E-01,9.237817E+00,4.780000E+01,5.406726E-01,8.458565E+00,5.340000E+01,4.445814E-01,6.856053E+00,6.380000E+01,4.311002E-01,4.583754E+00
gammad,8.760000E+01,7.912951E-01,1.561738E+00,8.770000E+01,7.974687E-01,1.549073E+00,8.790000E+01,8.089495E-01,1.526077E+00,8.800000E+01,8.309980E-01,1.483598E+00,8.840000E+01,8.766038E-01,1.402607E+00
alphaass,6.100000E+01,4.087471E-01,4.967326E+00,5.030000E+01,4.221436E-01,7.341623E+00,4.430000E+01,5.120925E-01,8.992343E+00,4.040000E+01,7.036087E-01,9.789385E+00,3.770000E+01,1.147765E+00,9.274541E+00
alphadiss,3.980000E+01,1.202960E+00,8.642430E+00,4.230000E+01,7.424449E-01,9.182953E+00,4.600000E+01,5.379622E-01,8.490427E+00,5.180000E+01,4.394095E-01,6.973626E+00,6.230000E+01,4.217341E-01,4.745426E+00
phi0,5.580000E+01,3.749525E-01,6.101911E+00,4.410000E+01,3.993342E-01,9.561966E+00,3.780000E+01,5.048756E-01,1.217556E+01,3.350000E+01,7.307385E-01,1.359802E+01,3.020000E+01,1.275347E+00,1.295514E+01
f1,8.780000E+01,7.978823E-01,1.546664E+00,8.770000E+01,7.991399E-01,1.546380E+00,8.760000E+01,8.030699E-01,1.545419E+00,8.730000E+01,8.157089E-01,1.541705E+00,8.620000E+01,8.602652E-01,1.522217E+00
f2,6.650000E+01,3.065246E-01,5.283687E+00,5.510000E+01,2.382424E-01,9.038168E+00,4.810000E+01,2.239871E-01,1.281728E+01,4.300000E+01,2.378760E-01,1.656353E+01,3.890000E+01,2.838375E-01,1.996896E+01
f12,8.770000E+01,7.998130E-01,1.542390E+00,8.770000E+01,7.971220E-01,1.552835E+00,8.750000E+01,7.892136E-01,1.585734E+00,8.720000E+01,7.703008E-01,1.685527E+00,8.570000E+01,7.571919E-01,1.959580E+00
kb1,8.450000E+01,2.626816E-01,3.075263E+01,8.260000E+01,2.409452E-01,2.257123E+01,8.170000E+01,2.386153E-01,1.552407E+01,8.230000E+01,2.611108E-01,9.627554E+00,8.470000E+01,3.446969E-01,4.919019E+00
kb2,6.180000E+01,2.700819E-01,5.563493E+00,5.090000E+01,2.103007E-01,8.294620E+00,4.480000E+01,1.972342E-01,1.005159E+01,4.090000E+01,2.089502E-01,1.089281E+01,3.800000E+01,2.589149E-01,1.061156E+01
ku1,8.640000E+01,7.767522E-01,1.679729E+00,8.170000E+01,7.658406E-01,2.079615E+00,7.680000E+01,8.197886E-01,2.416129E+00,7.160000E+01,9.415191E-01,2.676313E+00,6.590000E+01,1.181590E+00,2.790145E+00
ku2,4.210000E+01,3.359207E-01,8.975941E+00,4.520000E+01,2.448636E-01,9.516373E+00,4.900000E+01,2.208876E-01,8.875609E+00,5.460000E+01,2.307483E-01,7.381274E+00,6.480000E+01,2.927471E-01,5.024305E+00
bcoop,6.100000E+01,1.220900E+00,7.631605E+00,6.930000E+01,7.911326E-01,6.610227E+00,7.520000E+01,6.310777E-01,5.225804E+00,7.970000E+01,5.791297E-01,3.855854E+00,8.410000E+01,6.146779E-01,2.577513E+00
ucoop,8.770000E+01,7.984656E-01,1.548677E+00,8.420000E+01,7.907010E-01,1.869322E+00,8.030000E+01,8.394891E-01,2.140545E+00,7.610000E+01,9.488938E-01,2.352112E+00,7.110000E+01,1.165696E+00,2.445054E+00
