,log10_var,log10_left_bound,log10_right_bound
beta,-0.9318141382538384,-0.9860579515456356,-0.9229928627138927
gammam,-0.3516399890190684,-0.35939885623873913,-0.2884546784922046
gammamRNA,-1.9746941347352298,-1.9786992357714204,-1.9194996146571346
gammad,-2.8664610916297826,-3.059980056707512,-2.4763998869337147
alphaass,-0.23062267392386154,-0.3515762020735975,-0.21981223608368056
alphadiss,-0.4934949675951279,-0.5081815205193752,-0.3740884013199038
phi0,-1.2062096153091812,-1.2589222580425559,-1.2019006121542806
fm,-1.0204516252959048,-3.0,0.4219320121745028
fd,1.3117538610557542,1.2485934041066953,1.319819245496507
Km,-2.401209493236885,-6.0,-1.566676810280709
Kd,-2.4762535331884354,-2.5760471342993094,-2.466766833676929
kbm,-1.4412914294668342,-3.0,2.0
kbd,-1.9871627752948278,-3.0,2.0
