,log10_var,log10_left_bound,log10_right_bound
beta,-1.7772835288524167,-1.8434024812243557,-1.758453134443725
gammam,-1.6126101736612706,-1.6369978854523808,-1.5212709255437376
gammamRNA,-0.7569619513137056,-0.7788666197579076,-0.6917621914016735
gammad,-2.9871627752948275,-3.237275716526497,-2.781460378633449
alphaass,-1.9706162223147903,-2.0,-1.9205810447950789
alphadiss,-1.08196966321512,-1.1306696522350483,-0.9105588277480787
phi0,0.10720996964786837,0.03724401362440399,0.13162219704030947
fm,-0.5934598195660449,-3.0,0.6855413609816627
fd,1.651278013998144,1.583144058714968,1.6866950907014573
Km,-2.607303046740334,-6.0,-2.0298092745887133
Kd,-2.6716203965612624,-2.7723818884622395,-2.6357864979469197
kbm,0.20682587603184974,-3.0,2.0
kbd,-1.7166987712964503,-3.0,2.0
