,log10_var,log10_left_bound,log10_right_bound
beta,-0.2907300390241692,-0.36751365055238033,-0.10095198689927948
gammam,-0.011441043121384433,-0.2069815217452782,0.0
gammamRNA,-2.6216020990518625,-2.8137572831270887,-2.5473309622549007
gammad,-2.135488918941608,-3.3010299956639813,-1.0221775179480783
alphaass,-0.09258863922541387,-0.23042891334388982,0.0
alphadiss,1.8981764834976764,1.5202898211965858,2.0402084211718043
phi0,-1.6161846340195687,-1.6911485726876216,-1.4245695485200884
fm,-1.9746941347352298,-3.0,1.584675515218096
fd,1.797959643737196,1.7183060168392155,2.0
Km,-2.7351821769904636,-6.0,-2.278057996032615
Kd,-2.2055119533408303,-2.3426174784642573,-1.82675756165743
kbm,-1.630784142589857,-3.0,2.0
kbd,-2.016824927962187,-3.0,2.0
