,log10_var,log10_left_bound,log10_right_bound
beta,-0.7099653886374819,-0.7779945575960523,-0.6527660924183538
gammam,-1.583359492661719,-1.6414638884705157,-1.506047017434096
gammamRNA,-0.27083521030722996,-0.3268044100958512,-0.20630060978381595
gammad,-2.9355420107730814,-3.3010299956639813,-2.425194019651273
alphaass,-0.18309616062433978,-0.27890944902891557,-0.08868720280241457
alphadiss,1.8639173769578605,1.7736689100025878,1.9571116546292862
phi0,-0.1549019599857432,-0.22337239506439727,-0.09625459483021717
fm,-2.6536470255493616,-3.0,0.123089627390736
fd,1.888179493918325,1.8165753021128808,1.9755392642946337
Km,-1.9065783148377649,-2.2863391157073085,-1.7710269570265469
Kd,-2.317854923626168,-2.4077510436548257,-2.2283931107427897
kbm,-1.4145392704914994,-3.0,2.0
kbd,-1.5243288116755704,-3.0,2.0
