,log10_var,log10_left_bound,log10_right_bound
beta,-1.764471553092451,-1.8859159085291561,-1.700660910919227
gammam,-0.5016894462103995,-0.5651231126152134,-0.36450873826224334
gammamRNA,-2.4584207560534193,-2.521887073703409,-2.3402130153679996
gammad,-2.130181792020672,-3.3010299956639813,-1.5695056686354167
alphaass,-0.21253952548158497,-0.481356823407206,-0.08302325214124413
alphadiss,0.8413594704548549,0.7175656593952746,1.10697344186373
phi0,-0.6946486305533762,-0.8144758070455467,-0.6317612790289344
fm,-0.034798298974087975,-3.0,2.0
fd,1.6273658565927327,1.505355233420854,1.7409028221621345
Km,-5.393618634889395,-6.0,-1.811384184768
Kd,-2.252588192113577,-2.461184357201005,-2.133520350564539
kbm,-2.749579997691106,-3.0,2.0
kbd,-2.958607314841775,-3.0,2.0
