,log10_var,log10_left_bound,log10_right_bound
beta,-1.138465589140962,-1.19567685861207,-1.11646995647854
gammam,-1.4034029043735399,-1.4252313802903078,-1.3458414571238442
gammamRNA,-1.58838029403677,-1.6131939216806548,-1.535298276287969
gammad,-2.749579997691106,-3.3010299956639813,-1.3314633980000727
alphaass,-1.6536470255493614,-1.7645882126780814,-1.6052003353477198
alphadiss,2.9698816437465,2.926156924676091,3.0
phi0,0.7234556720351858,0.6676035537610268,0.745060697657437
fm,-1.3585258894959005,-3.0,1.2161253050883594
fd,1.2695129442179163,1.2069712506990993,1.3123149201426476
Km,-5.0385789059335515,-6.0,-4.0102640206393545
Kd,-2.38933983691012,-2.4986469316911615,-2.342542914276501
kbm,-2.9706162223147903,-3.0,2.0
kbd,-2.393618634889395,-3.0,2.0
