,log10_var,log10_left_bound,log10_right_bound
beta,0.2041199826559248,0.13093631135680228,0.34694691482833945
gammam,-1.1062382379420566,-1.2652846359273915,-0.9982071600180277
gammamRNA,0.19589965240923377,0.04921285195685682,0.26814304301309166
gammad,-2.109578981199086,-3.3010299956639813,-1.9145358009101843
alphaass,-1.6252516539898962,-1.833119877167376,-1.3109940099566935
alphadiss,-0.12147820449879353,-0.44474969520449537,0.08885577607778533
phi0,-0.42481215507233894,-0.49557254654369876,-0.2828875068131802
fm,-2.6090648928966207,-3.0,2.0
fd,1.954724790979063,1.8821458145487058,2.0
Km,-4.022733787572707,-6.0,-2.4518762442051996
Kd,-2.6363880201078556,-2.744785671803599,-2.3674328415585633
kbm,-1.5214335044061567,-3.0,2.0
kbd,0.15228834438305647,-3.0,2.0
