,log10_var,log10_left_bound,log10_right_bound
beta,-0.21609642072726507,-0.3450113278231463,-0.07712453074675418
gammam,-1.1266793981846013,-1.2693737409010086,-0.9902455648106847
gammamRNA,-0.632644078973981,-0.7759800820048532,-0.5019050023373928
gammad,-3.2041199826559246,-3.3010299956639813,-1.7017022601033511
alphaass,-0.2798406965940431,-0.4982202956592524,-0.01311753265284577
alphadiss,1.8686444383948257,1.5976359100857387,2.085192963858316
phi0,-0.8096683018297085,-0.9445105645130618,-0.6718224741512737
fm,-0.32697909287110377,-3.0,1.1591970074586833
fd,1.8842287696326039,1.745905884555118,2.0
Km,-2.4056074496245734,-6.0,-1.9520854378103336
Kd,-2.034798298974088,-2.247772999712785,-1.7666505229942824
kbm,-0.46470587995722956,-3.0,2.0
kbd,-2.1999706407558657,-3.0,2.0
