,log10_var,log10_left_bound,log10_right_bound
beta,1.423245873936808,1.3864727249003772,1.446306101862579
gammam,-0.027334407733889052,-0.04765536393102067,0.0
gammamRNA,-0.15739076038943792,-0.17682265948833825,-0.12574335678503923
gammad,-2.4145392704914994,-3.3010299956639813,-1.8536965519177215
alphaass,-1.453457336521869,-1.5089655757813665,-1.4108755786159548
alphadiss,-0.30627305107635305,-0.3457319419297268,-0.2513837523768433
phi0,-0.8794260687941501,-0.91006676222556,-0.8610722985910821
fm,0.13353890837021754,-3.0,0.2902924766125625
fd,1.6273658565927327,1.5866956488687731,1.665211511782533
Km,-1.6819366650372385,-2.0150685043556544,-1.584833255234356
Kd,-2.4775557664936803,-2.5291540706954327,-2.436438469147773
kbm,-0.7878123955960422,-3.0,2.0
kbd,-2.0092173081968623,-3.0,2.0
