,log10_var,log10_left_bound,log10_right_bound
beta,0.9304395947667001,0.8989602631822923,1.0336468524989706
gammam,-0.5917600346881504,-0.6999426893798937,-0.5593981577911422
gammamRNA,-0.3535962737769305,-0.4595557979714089,-0.31922761838806313
gammad,-2.431798275933005,-3.3010299956639813,-1.7634393150970906
alphaass,-0.7166987712964504,-0.7743470686796177,-0.512327637293947
alphadiss,1.8325089127062364,1.629581292348455,1.891795569482873
phi0,-0.5512936800949201,-0.5824182299366307,-0.44524821368218137
fm,0.11394335230683679,-3.0,0.898572387382313
fd,1.6263403673750423,1.5947149937699394,1.8160893995674037
Km,-2.7520267336381936,-6.0,-2.61026054733622
Kd,-2.480172006224281,-2.531731986601855,-2.2808307775171865
kbm,-0.9871627752948278,-3.0,2.0
kbd,-1.958607314841775,-3.0,2.0
