,log10_var,log10_left_bound,log10_right_bound
beta,-0.32697909287110377,-0.44134575644436813,-0.23768798654404155
gammam,-0.3477536589966768,-0.4435867787399609,-0.20919556049018842
gammamRNA,-1.1611509092627446,-1.2509384625213995,-1.0471839667820921
gammad,-1.7670038896078462,-3.3010299956639813,-1.3085992212094069
alphaass,-1.3716110699496884,-1.6416219383306816,-1.1814071911090092
alphadiss,-0.08039897621588903,-0.2771299045763418,0.19334741717829643
phi0,-0.5934598195660449,-0.7115872175321778,-0.5032052594734369
fm,-0.3439017979871682,-3.0,2.0
fd,1.7323937598229686,1.6168568027960406,1.9038290074363795
Km,-4.08460016478773,-6.0,-2.0042367434776063
Kd,-2.3477536589966768,-2.5439192339529098,-2.1710827807921795
kbm,-2.9030899869919438,-3.0,2.0
kbd,-2.785156151952302,-3.0,2.0
