,log10_var,log10_left_bound,log10_right_bound
beta,-0.4775557664936802,-0.5221586248971857,-0.3527150920531868
gammam,-1.0132282657337552,-1.133521085581907,-0.9617752678644631
gammamRNA,-1.5528419686577808,-1.674380631446287,-1.5079677934274685
gammad,-2.906578314837765,-3.3010299956639813,-2.604951667373197
alphaass,-0.06348625752110666,-0.1580425926030839,0.0
alphadiss,0.9052560487484512,0.664991272311779,0.9993558746835793
phi0,-1.537602002101044,-1.5845642987626567,-1.4136956543422037
fm,-2.962573502059376,-3.0,1.5783751028523771
fd,1.606381365110605,1.5568987527900808,1.830866992820963
Km,-2.7166987712964503,-6.0,-2.21491414629237
Kd,-2.5214335044061564,-2.599565369053284,-2.288980064063555
kbm,-0.4788619162959637,-3.0,2.0
kbd,0.04921802267018165,-3.0,2.0
