,log10_var,log10_left_bound,log10_right_bound
beta,-0.11975822410451964,-0.23360098787944134,0.082097547569603
gammam,-2.204815410317576,-2.4067177475416286,-2.0885458476641103
gammamRNA,-0.29413628771608075,-0.4976045551436801,-0.18544906042742554
gammad,-2.684029654543082,-3.3010299956639813,-1.8781951518808655
alphaass,-1.978810700930062,-2.0,-1.5729999126533891
alphadiss,2.1583624920952498,1.7578841540859016,2.3786348086171962
phi0,-0.6516951369518393,-0.7596648623131179,-0.4484592118972185
fm,-2.161150909262745,-3.0,1.9309183931079428
fd,1.8926510338773004,1.7827575047960722,2.0
Km,-4.070581074285707,-6.0,-3.2942605314955298
Kd,-2.184422251675733,-2.3819082093526722,-1.7888366486632714
kbm,-2.906578314837765,-3.0,2.0
kbd,-2.769551078621726,-3.0,2.0
