,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.781E+00,6.261E+01,2.455E+02,2.104E+00,4.386E+01,3.162E+02,2.537E+00,3.199E+01,3.831E+02,3.164E+00,2.326E+01,4.500E+02,4.234E+00,1.607E+01,5.184E+02
gammam,4.056E+00,1.691E+01,5.108E+02,2.944E+00,2.492E+01,4.573E+02,2.303E+00,3.467E+01,4.012E+02,1.868E+00,4.791E+01,3.413E+02,1.548E+00,6.852E+01,2.739E+02
gammamRNA,4.013E+00,1.715E+01,5.076E+02,3.052E+00,2.444E+01,4.400E+02,2.466E+00,3.344E+01,3.736E+02,2.054E+00,4.587E+01,3.070E+02,1.745E+00,6.607E+01,2.355E+02
gammad,5.553E+00,9.771E+00,9.589E+02,4.938E+00,1.166E+01,7.922E+02,4.459E+00,1.400E+01,6.353E+02,4.045E+00,1.728E+01,4.900E+02,3.670E+00,2.248E+01,3.568E+02
alphaass,1.633E+00,6.808E+01,2.639E+02,1.943E+00,4.748E+01,3.330E+02,2.357E+00,3.457E+01,3.941E+02,2.949E+00,2.518E+01,4.511E+02,3.925E+00,1.759E+01,5.056E+02
alphadiss,4.063E+00,1.688E+01,5.108E+02,3.019E+00,2.441E+01,4.563E+02,2.401E+00,3.362E+01,3.993E+02,1.973E+00,4.618E+01,3.384E+02,1.655E+00,6.591E+01,2.700E+02
phi0,1.767E+00,6.386E+01,2.418E+02,2.077E+00,4.491E+01,3.113E+02,2.488E+00,3.297E+01,3.767E+02,3.072E+00,2.421E+01,4.419E+02,4.027E+00,1.707E+01,5.083E+02
fm,3.742E+00,1.844E+01,5.080E+02,3.746E+00,1.842E+01,5.081E+02,3.761E+00,1.834E+01,5.083E+02,3.828E+00,1.799E+01,5.092E+02,4.135E+00,1.655E+01,5.127E+02
fd,2.920E+00,5.545E+01,2.445E+02,3.127E+00,3.817E+01,3.208E+02,3.401E+00,2.760E+01,3.943E+02,3.792E+00,2.012E+01,4.690E+02,4.435E+00,1.426E+01,5.463E+02
Km,4.367E+00,1.313E+01,6.286E+02,4.362E+00,1.318E+01,6.268E+02,4.344E+00,1.336E+01,6.196E+02,4.277E+00,1.412E+01,5.918E+02,4.060E+00,1.762E+01,4.872E+02
Kd,2.696E+00,7.408E+01,3.046E+02,2.895E+00,4.891E+01,3.727E+02,3.163E+00,3.383E+01,4.278E+02,3.555E+00,2.350E+01,4.753E+02,4.221E+00,1.577E+01,5.176E+02
kbm,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02
kbd,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02,4.108E+00,1.666E+01,5.125E+02
