,log10_var,log10_left_bound,log10_right_bound
beta,-0.2924298239020636,-0.34912648990531536,-0.15810029064319453
gammam,-1.2839966563652008,-1.4147078485561329,-1.2263171190675455
gammamRNA,-2.207608310501746,-2.340705352097156,-2.154357000659432
gammad,-2.8664610916297826,-3.3010299956639813,-2.2066379322840977
alphaass,-0.6635402661514705,-0.7757820016114056,-0.40175289552139815
alphadiss,1.792391689498254,1.5256276989695428,1.91032218857069
phi0,-1.9829666607012197,-2.0,-1.8518792586196233
fm,-1.0141246426916064,-3.0,1.9146390482050228
fd,1.5774917998372253,1.5193791109721042,1.825055198370101
Km,-3.6903698325741012,-6.0,-2.883031202689613
Kd,-2.3809066693732572,-2.4834005234632723,-2.1223054713468996
kbm,-1.3288271572849168,-3.0,2.0
kbd,-0.08618614761628333,-3.0,2.0
