,log10_var,log10_left_bound,log10_right_bound
beta,-1.3178549236261683,-1.3844706537408003,-1.1221272536937916
gammam,-0.040958607678906384,-0.23456776127804044,0.0
gammamRNA,-2.614393726401688,-2.8102094122133305,-2.547329780306344
gammad,-3.1958605676646497,-3.3010299956639813,-2.5310980911255463
alphaass,-1.5497508916806388,-1.6587955976017341,-1.1713937403914203
alphadiss,-1.8096683018297086,-2.2141950898797687,-1.692244759304569
phi0,-1.7166987712964503,-1.7830974967738449,-1.5230278627958245
fm,-1.4213607900319276,-3.0,1.361836024515529
fd,1.8356905714924256,1.7742999685340255,2.0
Km,-1.3904055907747799,-6.0,-1.1035138869688956
Kd,-2.254144804826271,-2.360228594533339,-1.878529662739537
kbm,-0.05898575629443027,-3.0,2.0
kbd,-0.23062267392386154,-3.0,2.0
