,log10_var,log10_left_bound,log10_right_bound
beta,0.146128035678238,0.07486987824360901,0.17255649753875696
gammam,-2.279014255846261,-2.309994112040367,-2.194441461195716
gammamRNA,0.28330122870354957,0.2544440889981473,0.3532913430879686
gammad,-2.826813731587726,-3.3010299956639813,-2.4735821702065053
alphaass,-1.749579997691106,-1.9100053116702411,-1.6914884743302685
alphadiss,1.4800069429571505,1.42313185481414,1.6432874471316754
phi0,-0.3053948010664313,-0.37490009242894096,-0.2773492096372697
fm,-0.5883802940367698,-3.0,1.3200446297891686
fd,1.462397997898956,1.3883152186369616,1.5085981699545146
Km,-4.326979092871104,-6.0,-3.2251180898593512
Kd,-2.4828041020500256,-2.6030207587182375,-2.4289917633123057
kbm,-2.500312917381596,-3.0,2.0
kbd,-1.6270879970298935,-3.0,2.0
